#          k/h    axion          baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_axion        v_b            v_b-v_a     
   0.169626E+02   0.849219E+01   0.604103E+01   0.173531E-06   0.173242E-06   0.000000E+00   0.808937E+01   0.808937E+01   0.808937E+01   0.189197E-04   0.797960E+01   0.765856E+01   0.342622E-04
   0.170476E+02   0.841557E+01   0.598649E+01   0.170254E-06   0.169971E-06   0.000000E+00   0.801637E+01   0.801637E+01   0.801637E+01   0.187490E-04   0.790760E+01   0.758939E+01   0.337899E-04
   0.171331E+02   0.833963E+01   0.593244E+01   0.167039E-06   0.166761E-06   0.000000E+00   0.794403E+01   0.794403E+01   0.794403E+01   0.185798E-04   0.783625E+01   0.752085E+01   0.333241E-04
   0.172190E+02   0.826438E+01   0.587888E+01   0.163884E-06   0.163611E-06   0.000000E+00   0.787235E+01   0.787235E+01   0.787235E+01   0.184122E-04   0.776553E+01   0.745293E+01   0.328648E-04
   0.173053E+02   0.818981E+01   0.582580E+01   0.160790E-06   0.160522E-06   0.000000E+00   0.780130E+01   0.780130E+01   0.780130E+01   0.182460E-04   0.769546E+01   0.738562E+01   0.324120E-04
   0.173920E+02   0.811588E+01   0.577318E+01   0.157753E-06   0.157490E-06   0.000000E+00   0.773088E+01   0.773088E+01   0.773088E+01   0.180813E-04   0.762599E+01   0.731889E+01   0.319653E-04
   0.174792E+02   0.804262E+01   0.572103E+01   0.154773E-06   0.154515E-06   0.000000E+00   0.766109E+01   0.766109E+01   0.766109E+01   0.179181E-04   0.755715E+01   0.725277E+01   0.315249E-04
   0.175668E+02   0.797002E+01   0.566936E+01   0.151849E-06   0.151596E-06   0.000000E+00   0.759193E+01   0.759193E+01   0.759193E+01   0.177563E-04   0.748893E+01   0.718723E+01   0.310905E-04
   0.176549E+02   0.789807E+01   0.561814E+01   0.148981E-06   0.148733E-06   0.000000E+00   0.752338E+01   0.752338E+01   0.752338E+01   0.175960E-04   0.742132E+01   0.712228E+01   0.306621E-04
   0.177434E+02   0.782675E+01   0.556738E+01   0.146166E-06   0.145923E-06   0.000000E+00   0.745545E+01   0.745545E+01   0.745545E+01   0.174371E-04   0.735431E+01   0.705791E+01   0.302397E-04
   0.178323E+02   0.775608E+01   0.551707E+01   0.143405E-06   0.143166E-06   0.000000E+00   0.738812E+01   0.738812E+01   0.738812E+01   0.172796E-04   0.728790E+01   0.699412E+01   0.298231E-04
   0.179217E+02   0.768603E+01   0.546722E+01   0.140696E-06   0.140461E-06   0.000000E+00   0.732139E+01   0.732139E+01   0.732139E+01   0.171236E-04   0.722207E+01   0.693089E+01   0.294123E-04
   0.180115E+02   0.761661E+01   0.541780E+01   0.138037E-06   0.137807E-06   0.000000E+00   0.725526E+01   0.725526E+01   0.725526E+01   0.169689E-04   0.715684E+01   0.686823E+01   0.290072E-04
   0.181018E+02   0.754782E+01   0.536884E+01   0.135430E-06   0.135204E-06   0.000000E+00   0.718973E+01   0.718973E+01   0.718973E+01   0.168156E-04   0.709221E+01   0.680614E+01   0.286078E-04
   0.181925E+02   0.747964E+01   0.532031E+01   0.132870E-06   0.132649E-06   0.000000E+00   0.712477E+01   0.712477E+01   0.712477E+01   0.166637E-04   0.702813E+01   0.674460E+01   0.282138E-04
   0.182837E+02   0.741206E+01   0.527220E+01   0.130360E-06   0.130142E-06   0.000000E+00   0.706040E+01   0.706040E+01   0.706040E+01   0.165131E-04   0.696463E+01   0.668360E+01   0.278253E-04
   0.183754E+02   0.734509E+01   0.522453E+01   0.127896E-06   0.127683E-06   0.000000E+00   0.699659E+01   0.699659E+01   0.699659E+01   0.163639E-04   0.690170E+01   0.662314E+01   0.274422E-04
   0.184675E+02   0.727871E+01   0.517728E+01   0.125479E-06   0.125270E-06   0.000000E+00   0.693336E+01   0.693336E+01   0.693336E+01   0.162160E-04   0.683932E+01   0.656323E+01   0.270644E-04
   0.185600E+02   0.721293E+01   0.513046E+01   0.123107E-06   0.122902E-06   0.000000E+00   0.687069E+01   0.687069E+01   0.687069E+01   0.160695E-04   0.677751E+01   0.650385E+01   0.266918E-04
   0.186531E+02   0.714774E+01   0.508406E+01   0.120781E-06   0.120579E-06   0.000000E+00   0.680859E+01   0.680859E+01   0.680859E+01   0.159242E-04   0.671626E+01   0.644501E+01   0.263244E-04
   0.187466E+02   0.708313E+01   0.503807E+01   0.118498E-06   0.118300E-06   0.000000E+00   0.674705E+01   0.674705E+01   0.674705E+01   0.157803E-04   0.665555E+01   0.638669E+01   0.259621E-04
   0.188405E+02   0.701911E+01   0.499250E+01   0.116258E-06   0.116065E-06   0.000000E+00   0.668605E+01   0.668605E+01   0.668605E+01   0.156376E-04   0.659538E+01   0.632890E+01   0.256048E-04
   0.189350E+02   0.695565E+01   0.494733E+01   0.114061E-06   0.113871E-06   0.000000E+00   0.662560E+01   0.662560E+01   0.662560E+01   0.154962E-04   0.653575E+01   0.627162E+01   0.252525E-04
   0.190299E+02   0.689276E+01   0.490257E+01   0.111904E-06   0.111718E-06   0.000000E+00   0.656569E+01   0.656569E+01   0.656569E+01   0.153561E-04   0.647666E+01   0.621485E+01   0.249050E-04
   0.191253E+02   0.683020E+01   0.485803E+01   0.109785E-06   0.109602E-06   0.000000E+00   0.650609E+01   0.650609E+01   0.650609E+01   0.152167E-04   0.641787E+01   0.615838E+01   0.245615E-04
   0.192211E+02   0.676837E+01   0.481402E+01   0.107709E-06   0.107529E-06   0.000000E+00   0.644719E+01   0.644719E+01   0.644719E+01   0.150789E-04   0.635977E+01   0.610257E+01   0.242234E-04
   0.193175E+02   0.670717E+01   0.477046E+01   0.105672E-06   0.105496E-06   0.000000E+00   0.638889E+01   0.638889E+01   0.638889E+01   0.149426E-04   0.630227E+01   0.604733E+01   0.238902E-04
   0.194143E+02   0.664649E+01   0.472727E+01   0.103674E-06   0.103502E-06   0.000000E+00   0.633109E+01   0.633109E+01   0.633109E+01   0.148074E-04   0.624525E+01   0.599256E+01   0.235616E-04
   0.195116E+02   0.658636E+01   0.468447E+01   0.101714E-06   0.101544E-06   0.000000E+00   0.627381E+01   0.627381E+01   0.627381E+01   0.146734E-04   0.618875E+01   0.593829E+01   0.232376E-04
   0.196094E+02   0.652678E+01   0.464206E+01   0.997908E-07   0.996246E-07   0.000000E+00   0.621705E+01   0.621705E+01   0.621705E+01   0.145407E-04   0.613276E+01   0.588450E+01   0.229181E-04
   0.197077E+02   0.646773E+01   0.460002E+01   0.979038E-07   0.977406E-07   0.000000E+00   0.616079E+01   0.616079E+01   0.616079E+01   0.144091E-04   0.607727E+01   0.583120E+01   0.226029E-04
   0.198065E+02   0.640920E+01   0.455836E+01   0.960522E-07   0.958922E-07   0.000000E+00   0.610503E+01   0.610503E+01   0.610503E+01   0.142787E-04   0.602227E+01   0.577837E+01   0.222921E-04
   0.199058E+02   0.635119E+01   0.451707E+01   0.942356E-07   0.940786E-07   0.000000E+00   0.604977E+01   0.604977E+01   0.604977E+01   0.141494E-04   0.596776E+01   0.572601E+01   0.219857E-04
   0.200056E+02   0.629371E+01   0.447615E+01   0.924533E-07   0.922992E-07   0.000000E+00   0.599501E+01   0.599501E+01   0.599501E+01   0.140214E-04   0.591375E+01   0.567412E+01   0.216835E-04
   0.201059E+02   0.623673E+01   0.443560E+01   0.907045E-07   0.905534E-07   0.000000E+00   0.594073E+01   0.594073E+01   0.594073E+01   0.138944E-04   0.586021E+01   0.562269E+01   0.213854E-04
   0.202066E+02   0.618027E+01   0.439541E+01   0.889888E-07   0.888405E-07   0.000000E+00   0.588695E+01   0.588695E+01   0.588695E+01   0.137686E-04   0.580715E+01   0.557172E+01   0.210915E-04
   0.203079E+02   0.612432E+01   0.435558E+01   0.873055E-07   0.871600E-07   0.000000E+00   0.583364E+01   0.583364E+01   0.583364E+01   0.136440E-04   0.575457E+01   0.552122E+01   0.208017E-04
   0.204097E+02   0.606886E+01   0.431611E+01   0.856539E-07   0.855112E-07   0.000000E+00   0.578082E+01   0.578082E+01   0.578082E+01   0.135204E-04   0.570247E+01   0.547116E+01   0.205159E-04
   0.205120E+02   0.601391E+01   0.427699E+01   0.840338E-07   0.838938E-07   0.000000E+00   0.572847E+01   0.572847E+01   0.572847E+01   0.133980E-04   0.565083E+01   0.542156E+01   0.202341E-04
   0.206148E+02   0.595945E+01   0.423822E+01   0.824439E-07   0.823065E-07   0.000000E+00   0.567658E+01   0.567658E+01   0.567658E+01   0.132766E-04   0.559965E+01   0.537239E+01   0.199561E-04
   0.207182E+02   0.590547E+01   0.419980E+01   0.808840E-07   0.807493E-07   0.000000E+00   0.562516E+01   0.562516E+01   0.562516E+01   0.131563E-04   0.554892E+01   0.532367E+01   0.196820E-04
   0.208220E+02   0.585197E+01   0.416172E+01   0.793536E-07   0.792214E-07   0.000000E+00   0.557419E+01   0.557419E+01   0.557419E+01   0.130372E-04   0.549866E+01   0.527538E+01   0.194118E-04
   0.209264E+02   0.579895E+01   0.412398E+01   0.778521E-07   0.777224E-07   0.000000E+00   0.552369E+01   0.552369E+01   0.552369E+01   0.129190E-04   0.544884E+01   0.522752E+01   0.191452E-04
   0.210313E+02   0.574641E+01   0.408658E+01   0.763789E-07   0.762516E-07   0.000000E+00   0.547364E+01   0.547364E+01   0.547364E+01   0.128020E-04   0.539947E+01   0.518010E+01   0.188823E-04
   0.211367E+02   0.569434E+01   0.404952E+01   0.749335E-07   0.748087E-07   0.000000E+00   0.542403E+01   0.542403E+01   0.542403E+01   0.126860E-04   0.535054E+01   0.513310E+01   0.186231E-04
   0.212427E+02   0.564274E+01   0.401278E+01   0.735154E-07   0.733929E-07   0.000000E+00   0.537487E+01   0.537487E+01   0.537487E+01   0.125710E-04   0.530205E+01   0.508652E+01   0.183675E-04
   0.213491E+02   0.559161E+01   0.397639E+01   0.721244E-07   0.720042E-07   0.000000E+00   0.532617E+01   0.532617E+01   0.532617E+01   0.124571E-04   0.525401E+01   0.504036E+01   0.181155E-04
   0.214561E+02   0.554093E+01   0.394032E+01   0.707593E-07   0.706414E-07   0.000000E+00   0.527789E+01   0.527789E+01   0.527789E+01   0.123441E-04   0.520638E+01   0.499462E+01   0.178669E-04
   0.215637E+02   0.549070E+01   0.390456E+01   0.694200E-07   0.693043E-07   0.000000E+00   0.523004E+01   0.523004E+01   0.523004E+01   0.122322E-04   0.515918E+01   0.494928E+01   0.176217E-04
   0.216718E+02   0.544092E+01   0.386913E+01   0.681059E-07   0.679925E-07   0.000000E+00   0.518261E+01   0.518261E+01   0.518261E+01   0.121213E-04   0.511241E+01   0.490434E+01   0.173800E-04
   0.217804E+02   0.539159E+01   0.383401E+01   0.668167E-07   0.667054E-07   0.000000E+00   0.513562E+01   0.513562E+01   0.513562E+01   0.120114E-04   0.506605E+01   0.485981E+01   0.171416E-04
   0.218896E+02   0.534270E+01   0.379921E+01   0.655518E-07   0.654427E-07   0.000000E+00   0.508904E+01   0.508904E+01   0.508904E+01   0.119025E-04   0.502011E+01   0.481568E+01   0.169065E-04
   0.219993E+02   0.529425E+01   0.376472E+01   0.643109E-07   0.642038E-07   0.000000E+00   0.504289E+01   0.504289E+01   0.504289E+01   0.117945E-04   0.497458E+01   0.477194E+01   0.166747E-04
   0.221096E+02   0.524623E+01   0.373054E+01   0.630933E-07   0.629882E-07   0.000000E+00   0.499714E+01   0.499714E+01   0.499714E+01   0.116875E-04   0.492946E+01   0.472860E+01   0.164460E-04
   0.222204E+02   0.519866E+01   0.369667E+01   0.618990E-07   0.617959E-07   0.000000E+00   0.495182E+01   0.495182E+01   0.495182E+01   0.115815E-04   0.488475E+01   0.468565E+01   0.162206E-04
   0.223318E+02   0.515134E+01   0.366299E+01   0.607251E-07   0.606240E-07   0.000000E+00   0.490675E+01   0.490675E+01   0.490675E+01   0.114761E-04   0.484029E+01   0.464294E+01   0.159978E-04
   0.224437E+02   0.510459E+01   0.362971E+01   0.595751E-07   0.594758E-07   0.000000E+00   0.486221E+01   0.486221E+01   0.486221E+01   0.113719E-04   0.479636E+01   0.460074E+01   0.157785E-04
   0.225562E+02   0.505828E+01   0.359675E+01   0.584470E-07   0.583497E-07   0.000000E+00   0.481809E+01   0.481809E+01   0.481809E+01   0.112687E-04   0.475285E+01   0.455894E+01   0.155623E-04
   0.226693E+02   0.501238E+01   0.356408E+01   0.573402E-07   0.572447E-07   0.000000E+00   0.477436E+01   0.477436E+01   0.477436E+01   0.111665E-04   0.470971E+01   0.451750E+01   0.153491E-04
   0.227829E+02   0.496689E+01   0.353169E+01   0.562542E-07   0.561605E-07   0.000000E+00   0.473103E+01   0.473103E+01   0.473103E+01   0.110651E-04   0.466697E+01   0.447644E+01   0.151389E-04
   0.228971E+02   0.492181E+01   0.349961E+01   0.551889E-07   0.550969E-07   0.000000E+00   0.468808E+01   0.468808E+01   0.468808E+01   0.109647E-04   0.462461E+01   0.443575E+01   0.149315E-04
   0.230119E+02   0.487713E+01   0.346780E+01   0.541435E-07   0.540534E-07   0.000000E+00   0.464552E+01   0.464552E+01   0.464552E+01   0.108651E-04   0.458262E+01   0.439542E+01   0.147270E-04
   0.231273E+02   0.483285E+01   0.343628E+01   0.531180E-07   0.530295E-07   0.000000E+00   0.460334E+01   0.460334E+01   0.460334E+01   0.107665E-04   0.454102E+01   0.435545E+01   0.145254E-04
   0.232432E+02   0.478898E+01   0.340506E+01   0.521120E-07   0.520252E-07   0.000000E+00   0.456155E+01   0.456155E+01   0.456155E+01   0.106687E-04   0.449980E+01   0.431585E+01   0.143266E-04
   0.233597E+02   0.474550E+01   0.337410E+01   0.511249E-07   0.510397E-07   0.000000E+00   0.452012E+01   0.452012E+01   0.452012E+01   0.105718E-04   0.445893E+01   0.427660E+01   0.141305E-04
   0.234768E+02   0.470240E+01   0.334342E+01   0.501563E-07   0.500728E-07   0.000000E+00   0.447907E+01   0.447907E+01   0.447907E+01   0.104758E-04   0.441844E+01   0.423769E+01   0.139371E-04
   0.235944E+02   0.465969E+01   0.331302E+01   0.492061E-07   0.491242E-07   0.000000E+00   0.443838E+01   0.443838E+01   0.443838E+01   0.103807E-04   0.437830E+01   0.419914E+01   0.137464E-04
   0.237127E+02   0.461737E+01   0.328289E+01   0.482738E-07   0.481934E-07   0.000000E+00   0.439806E+01   0.439806E+01   0.439806E+01   0.102864E-04   0.433853E+01   0.416093E+01   0.135584E-04
   0.238316E+02   0.457542E+01   0.325304E+01   0.473592E-07   0.472803E-07   0.000000E+00   0.435810E+01   0.435810E+01   0.435810E+01   0.101929E-04   0.429912E+01   0.412307E+01   0.133729E-04
   0.239510E+02   0.453386E+01   0.322345E+01   0.464618E-07   0.463844E-07   0.000000E+00   0.431850E+01   0.431850E+01   0.431850E+01   0.101003E-04   0.426006E+01   0.408555E+01   0.131900E-04
   0.240711E+02   0.449266E+01   0.319412E+01   0.455814E-07   0.455055E-07   0.000000E+00   0.427926E+01   0.427926E+01   0.427926E+01   0.100085E-04   0.422135E+01   0.404836E+01   0.130097E-04
   0.241917E+02   0.445184E+01   0.316507E+01   0.447178E-07   0.446433E-07   0.000000E+00   0.424037E+01   0.424037E+01   0.424037E+01   0.991756E-05   0.418299E+01   0.401151E+01   0.128319E-04
   0.243130E+02   0.441138E+01   0.313627E+01   0.438703E-07   0.437973E-07   0.000000E+00   0.420183E+01   0.420183E+01   0.420183E+01   0.982741E-05   0.414497E+01   0.397499E+01   0.126565E-04
   0.244349E+02   0.437121E+01   0.310767E+01   0.430381E-07   0.429664E-07   0.000000E+00   0.416356E+01   0.416356E+01   0.416356E+01   0.973790E-05   0.410722E+01   0.393872E+01   0.124833E-04
   0.245573E+02   0.433147E+01   0.307938E+01   0.422224E-07   0.421521E-07   0.000000E+00   0.412571E+01   0.412571E+01   0.412571E+01   0.964937E-05   0.406989E+01   0.390286E+01   0.123127E-04
   0.246804E+02   0.429210E+01   0.305135E+01   0.414221E-07   0.413531E-07   0.000000E+00   0.408819E+01   0.408819E+01   0.408819E+01   0.956163E-05   0.403288E+01   0.386731E+01   0.121445E-04
   0.248042E+02   0.425307E+01   0.302357E+01   0.406369E-07   0.405692E-07   0.000000E+00   0.405101E+01   0.405101E+01   0.405101E+01   0.947468E-05   0.399621E+01   0.383208E+01   0.119787E-04
   0.249285E+02   0.421440E+01   0.299604E+01   0.398666E-07   0.398002E-07   0.000000E+00   0.401417E+01   0.401417E+01   0.401417E+01   0.938851E-05   0.395987E+01   0.379717E+01   0.118151E-04
   0.250535E+02   0.417607E+01   0.296876E+01   0.391108E-07   0.390457E-07   0.000000E+00   0.397766E+01   0.397766E+01   0.397766E+01   0.930312E-05   0.392386E+01   0.376258E+01   0.116538E-04
   0.251790E+02   0.413810E+01   0.294173E+01   0.383694E-07   0.383056E-07   0.000000E+00   0.394148E+01   0.394148E+01   0.394148E+01   0.921850E-05   0.388817E+01   0.372829E+01   0.114947E-04
   0.253052E+02   0.410045E+01   0.291493E+01   0.376420E-07   0.375793E-07   0.000000E+00   0.390563E+01   0.390563E+01   0.390563E+01   0.913464E-05   0.385280E+01   0.369431E+01   0.113379E-04
   0.254321E+02   0.406315E+01   0.288838E+01   0.369283E-07   0.368668E-07   0.000000E+00   0.387009E+01   0.387009E+01   0.387009E+01   0.905152E-05   0.381775E+01   0.366064E+01   0.111832E-04
   0.255596E+02   0.402618E+01   0.286206E+01   0.362280E-07   0.361677E-07   0.000000E+00   0.383487E+01   0.383487E+01   0.383487E+01   0.896916E-05   0.378301E+01   0.362727E+01   0.110306E-04
   0.256877E+02   0.398955E+01   0.283598E+01   0.355410E-07   0.354819E-07   0.000000E+00   0.379997E+01   0.379997E+01   0.379997E+01   0.888753E-05   0.374858E+01   0.359420E+01   0.108801E-04
   0.258164E+02   0.395324E+01   0.281014E+01   0.348671E-07   0.348090E-07   0.000000E+00   0.376539E+01   0.376539E+01   0.376539E+01   0.880664E-05   0.371447E+01   0.356142E+01   0.107318E-04
   0.259458E+02   0.391726E+01   0.278452E+01   0.342058E-07   0.341488E-07   0.000000E+00   0.373111E+01   0.373111E+01   0.373111E+01   0.872646E-05   0.368066E+01   0.352894E+01   0.105855E-04
   0.260759E+02   0.388160E+01   0.275914E+01   0.335571E-07   0.335012E-07   0.000000E+00   0.369714E+01   0.369714E+01   0.369714E+01   0.864702E-05   0.364715E+01   0.349675E+01   0.104412E-04
   0.262066E+02   0.384627E+01   0.273399E+01   0.329206E-07   0.328658E-07   0.000000E+00   0.366348E+01   0.366348E+01   0.366348E+01   0.856829E-05   0.361395E+01   0.346486E+01   0.102989E-04
   0.263379E+02   0.381125E+01   0.270906E+01   0.322962E-07   0.322425E-07   0.000000E+00   0.363012E+01   0.363012E+01   0.363012E+01   0.849027E-05   0.358105E+01   0.343325E+01   0.101586E-04
   0.264700E+02   0.377655E+01   0.268436E+01   0.316836E-07   0.316308E-07   0.000000E+00   0.359706E+01   0.359706E+01   0.359706E+01   0.841295E-05   0.354844E+01   0.340192E+01   0.100202E-04
   0.266027E+02   0.374216E+01   0.265988E+01   0.310825E-07   0.310308E-07   0.000000E+00   0.356430E+01   0.356430E+01   0.356430E+01   0.833632E-05   0.351612E+01   0.337087E+01   0.988378E-05
   0.267360E+02   0.370807E+01   0.263562E+01   0.304929E-07   0.304421E-07   0.000000E+00   0.353183E+01   0.353183E+01   0.353183E+01   0.826038E-05   0.348409E+01   0.334011E+01   0.974920E-05
   0.268700E+02   0.367430E+01   0.261157E+01   0.299143E-07   0.298645E-07   0.000000E+00   0.349965E+01   0.349965E+01   0.349965E+01   0.818512E-05   0.345235E+01   0.330961E+01   0.961649E-05
   0.270047E+02   0.364082E+01   0.258774E+01   0.293467E-07   0.292979E-07   0.000000E+00   0.346776E+01   0.346776E+01   0.346776E+01   0.811054E-05   0.342090E+01   0.327940E+01   0.948562E-05
   0.271401E+02   0.360765E+01   0.256413E+01   0.287899E-07   0.287419E-07   0.000000E+00   0.343616E+01   0.343616E+01   0.343616E+01   0.803663E-05   0.338973E+01   0.324945E+01   0.935655E-05
   0.272761E+02   0.357478E+01   0.254072E+01   0.282435E-07   0.281965E-07   0.000000E+00   0.340484E+01   0.340484E+01   0.340484E+01   0.796338E-05   0.335883E+01   0.321977E+01   0.922927E-05
   0.274128E+02   0.354220E+01   0.251754E+01   0.277076E-07   0.276615E-07   0.000000E+00   0.337381E+01   0.337381E+01   0.337381E+01   0.789080E-05   0.332822E+01   0.319037E+01   0.910378E-05
   0.275502E+02   0.350992E+01   0.249455E+01   0.271818E-07   0.271365E-07   0.000000E+00   0.334305E+01   0.334305E+01   0.334305E+01   0.781887E-05   0.329789E+01   0.316122E+01   0.898000E-05
   0.276883E+02   0.347792E+01   0.247178E+01   0.266659E-07   0.266215E-07   0.000000E+00   0.331257E+01   0.331257E+01   0.331257E+01   0.774758E-05   0.326782E+01   0.313234E+01   0.885793E-05
   0.278271E+02   0.344621E+01   0.244921E+01   0.261598E-07   0.261162E-07   0.000000E+00   0.328237E+01   0.328237E+01   0.328237E+01   0.767693E-05   0.323803E+01   0.310372E+01   0.873755E-05
   0.279666E+02   0.341479E+01   0.242684E+01   0.256632E-07   0.256205E-07   0.000000E+00   0.325243E+01   0.325243E+01   0.325243E+01   0.760691E-05   0.320850E+01   0.307535E+01   0.861884E-05
   0.281068E+02   0.338365E+01   0.240467E+01   0.251760E-07   0.251341E-07   0.000000E+00   0.322276E+01   0.322276E+01   0.322276E+01   0.753753E-05   0.317924E+01   0.304724E+01   0.850177E-05
   0.282477E+02   0.335279E+01   0.238270E+01   0.246981E-07   0.246569E-07   0.000000E+00   0.319337E+01   0.319337E+01   0.319337E+01   0.746877E-05   0.315024E+01   0.301938E+01   0.838631E-05
   0.283893E+02   0.332220E+01   0.236093E+01   0.242291E-07   0.241888E-07   0.000000E+00   0.316423E+01   0.316423E+01   0.316423E+01   0.740063E-05   0.312150E+01   0.299177E+01   0.827245E-05
   0.285316E+02   0.329190E+01   0.233936E+01   0.237692E-07   0.237296E-07   0.000000E+00   0.313536E+01   0.313536E+01   0.313536E+01   0.733312E-05   0.309303E+01   0.296441E+01   0.816019E-05
   0.286746E+02   0.326187E+01   0.231797E+01   0.233178E-07   0.232790E-07   0.000000E+00   0.310675E+01   0.310675E+01   0.310675E+01   0.726619E-05   0.306480E+01   0.293730E+01   0.804946E-05
   0.288183E+02   0.323210E+01   0.229679E+01   0.228751E-07   0.228370E-07   0.000000E+00   0.307839E+01   0.307839E+01   0.307839E+01   0.719987E-05   0.303683E+01   0.291043E+01   0.794026E-05
   0.289628E+02   0.320261E+01   0.227579E+01   0.224406E-07   0.224033E-07   0.000000E+00   0.305029E+01   0.305029E+01   0.305029E+01   0.713415E-05   0.300911E+01   0.288380E+01   0.783257E-05
   0.291079E+02   0.317337E+01   0.225498E+01   0.220144E-07   0.219778E-07   0.000000E+00   0.302244E+01   0.302244E+01   0.302244E+01   0.706901E-05   0.298164E+01   0.285741E+01   0.772637E-05
   0.292539E+02   0.314440E+01   0.223435E+01   0.215963E-07   0.215604E-07   0.000000E+00   0.299485E+01   0.299485E+01   0.299485E+01   0.700447E-05   0.295442E+01   0.283126E+01   0.762163E-05
   0.294005E+02   0.311569E+01   0.221392E+01   0.211861E-07   0.211509E-07   0.000000E+00   0.296750E+01   0.296750E+01   0.296750E+01   0.694050E-05   0.292744E+01   0.280534E+01   0.751835E-05
   0.295479E+02   0.308724E+01   0.219367E+01   0.207837E-07   0.207491E-07   0.000000E+00   0.294039E+01   0.294039E+01   0.294039E+01   0.687711E-05   0.290071E+01   0.277966E+01   0.741649E-05
   0.296960E+02   0.305905E+01   0.217359E+01   0.203888E-07   0.203549E-07   0.000000E+00   0.291353E+01   0.291353E+01   0.291353E+01   0.681429E-05   0.287421E+01   0.275420E+01   0.731604E-05
   0.298448E+02   0.303111E+01   0.215370E+01   0.200015E-07   0.199682E-07   0.000000E+00   0.288692E+01   0.288692E+01   0.288692E+01   0.675204E-05   0.284796E+01   0.272898E+01   0.721699E-05
   0.299944E+02   0.300342E+01   0.213399E+01   0.196215E-07   0.195888E-07   0.000000E+00   0.286054E+01   0.286054E+01   0.286054E+01   0.669034E-05   0.282194E+01   0.270398E+01   0.711929E-05
   0.301448E+02   0.297598E+01   0.211446E+01   0.192487E-07   0.192166E-07   0.000000E+00   0.283440E+01   0.283440E+01   0.283440E+01   0.662920E-05   0.279616E+01   0.267921E+01   0.702295E-05
   0.302959E+02   0.294878E+01   0.209510E+01   0.188829E-07   0.188515E-07   0.000000E+00   0.280849E+01   0.280849E+01   0.280849E+01   0.656861E-05   0.277060E+01   0.265466E+01   0.692793E-05
   0.304477E+02   0.292184E+01   0.207591E+01   0.185240E-07   0.184932E-07   0.000000E+00   0.278282E+01   0.278282E+01   0.278282E+01   0.650857E-05   0.274528E+01   0.263033E+01   0.683423E-05
   0.306003E+02   0.289513E+01   0.205690E+01   0.181720E-07   0.181417E-07   0.000000E+00   0.275737E+01   0.275737E+01   0.275737E+01   0.644906E-05   0.272018E+01   0.260622E+01   0.674182E-05
   0.307537E+02   0.286850E+01   0.203794E+01   0.178256E-07   0.177959E-07   0.000000E+00   0.273200E+01   0.273200E+01   0.273200E+01   0.638972E-05   0.269516E+01   0.258218E+01   0.665031E-05
   0.309079E+02   0.284216E+01   0.201919E+01   0.174861E-07   0.174570E-07   0.000000E+00   0.270691E+01   0.270691E+01   0.270691E+01   0.633103E-05   0.267041E+01   0.255840E+01   0.656019E-05
   0.310628E+02   0.281617E+01   0.200070E+01   0.171537E-07   0.171252E-07   0.000000E+00   0.268216E+01   0.268216E+01   0.268216E+01   0.627314E-05   0.264599E+01   0.253494E+01   0.647158E-05
   0.312185E+02   0.279042E+01   0.198236E+01   0.168277E-07   0.167997E-07   0.000000E+00   0.265763E+01   0.265763E+01   0.265763E+01   0.621576E-05   0.262179E+01   0.251170E+01   0.638420E-05
   0.313750E+02   0.276489E+01   0.196419E+01   0.165077E-07   0.164802E-07   0.000000E+00   0.263330E+01   0.263330E+01   0.263330E+01   0.615888E-05   0.259780E+01   0.248865E+01   0.629798E-05
   0.315323E+02   0.273959E+01   0.194618E+01   0.161938E-07   0.161668E-07   0.000000E+00   0.260920E+01   0.260920E+01   0.260920E+01   0.610251E-05   0.257403E+01   0.246581E+01   0.621297E-05
   0.316903E+02   0.271452E+01   0.192833E+01   0.158859E-07   0.158594E-07   0.000000E+00   0.258532E+01   0.258532E+01   0.258532E+01   0.604665E-05   0.255047E+01   0.244318E+01   0.612913E-05
   0.318492E+02   0.268967E+01   0.191064E+01   0.155837E-07   0.155578E-07   0.000000E+00   0.256165E+01   0.256165E+01   0.256165E+01   0.599129E-05   0.252712E+01   0.242074E+01   0.604645E-05
   0.320088E+02   0.266505E+01   0.189311E+01   0.152873E-07   0.152619E-07   0.000000E+00   0.253819E+01   0.253819E+01   0.253819E+01   0.593643E-05   0.250399E+01   0.239852E+01   0.596491E-05
   0.321693E+02   0.264065E+01   0.187574E+01   0.149966E-07   0.149716E-07   0.000000E+00   0.251495E+01   0.251495E+01   0.251495E+01   0.588206E-05   0.248106E+01   0.237649E+01   0.588449E-05
   0.323305E+02   0.261648E+01   0.185853E+01   0.147113E-07   0.146869E-07   0.000000E+00   0.249191E+01   0.249191E+01   0.249191E+01   0.582819E-05   0.245834E+01   0.235466E+01   0.580520E-05
   0.324925E+02   0.259251E+01   0.184147E+01   0.144315E-07   0.144074E-07   0.000000E+00   0.246908E+01   0.246908E+01   0.246908E+01   0.577480E-05   0.243582E+01   0.233302E+01   0.572699E-05
   0.326554E+02   0.256876E+01   0.182456E+01   0.141569E-07   0.141333E-07   0.000000E+00   0.244646E+01   0.244646E+01   0.244646E+01   0.572188E-05   0.241350E+01   0.231159E+01   0.564985E-05
