#          k/h    axion          baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_axion        v_b            v_b-v_a     
   0.201059E+02   0.615756E+01   0.437982E+01   0.895369E-07   0.893877E-07   0.000000E+00   0.586541E+01   0.586541E+01   0.586541E+01   0.137184E-04   0.578563E+01   0.555163E+01   0.210681E-04
   0.202067E+02   0.610023E+01   0.433902E+01   0.878201E-07   0.876737E-07   0.000000E+00   0.581080E+01   0.581080E+01   0.581080E+01   0.135906E-04   0.573175E+01   0.549989E+01   0.207723E-04
   0.203080E+02   0.604340E+01   0.429857E+01   0.861357E-07   0.859922E-07   0.000000E+00   0.575666E+01   0.575666E+01   0.575666E+01   0.134640E-04   0.567835E+01   0.544859E+01   0.204805E-04
   0.204098E+02   0.598706E+01   0.425847E+01   0.844830E-07   0.843422E-07   0.000000E+00   0.570298E+01   0.570298E+01   0.570298E+01   0.133385E-04   0.562540E+01   0.539774E+01   0.201927E-04
   0.205121E+02   0.593121E+01   0.421873E+01   0.828618E-07   0.827237E-07   0.000000E+00   0.564978E+01   0.564978E+01   0.564978E+01   0.132140E-04   0.557292E+01   0.534733E+01   0.199089E-04
   0.206149E+02   0.587583E+01   0.417931E+01   0.812708E-07   0.811353E-07   0.000000E+00   0.559702E+01   0.559702E+01   0.559702E+01   0.130907E-04   0.552088E+01   0.529735E+01   0.196290E-04
   0.207182E+02   0.582092E+01   0.414024E+01   0.797098E-07   0.795769E-07   0.000000E+00   0.554472E+01   0.554472E+01   0.554472E+01   0.129683E-04   0.546928E+01   0.524780E+01   0.193528E-04
   0.208221E+02   0.576649E+01   0.410150E+01   0.781782E-07   0.780479E-07   0.000000E+00   0.549287E+01   0.549287E+01   0.549287E+01   0.128471E-04   0.541814E+01   0.519867E+01   0.190805E-04
   0.209265E+02   0.571107E+01   0.406206E+01   0.766559E-07   0.765281E-07   0.000000E+00   0.544008E+01   0.544008E+01   0.544008E+01   0.127236E-04   0.536606E+01   0.514865E+01   0.188071E-04
   0.210314E+02   0.565716E+01   0.402369E+01   0.751762E-07   0.750509E-07   0.000000E+00   0.538872E+01   0.538872E+01   0.538872E+01   0.126035E-04   0.531540E+01   0.509999E+01   0.185409E-04
   0.211368E+02   0.560426E+01   0.398604E+01   0.737316E-07   0.736088E-07   0.000000E+00   0.533832E+01   0.533832E+01   0.533832E+01   0.124856E-04   0.526568E+01   0.505224E+01   0.182800E-04
   0.212427E+02   0.555167E+01   0.394862E+01   0.723125E-07   0.721920E-07   0.000000E+00   0.528823E+01   0.528823E+01   0.528823E+01   0.123684E-04   0.521627E+01   0.500478E+01   0.180223E-04
   0.213492E+02   0.549954E+01   0.391152E+01   0.709203E-07   0.708021E-07   0.000000E+00   0.523857E+01   0.523857E+01   0.523857E+01   0.122523E-04   0.516728E+01   0.495773E+01   0.177682E-04
   0.214562E+02   0.544787E+01   0.387474E+01   0.695544E-07   0.694385E-07   0.000000E+00   0.518934E+01   0.518934E+01   0.518934E+01   0.121371E-04   0.511872E+01   0.491109E+01   0.175175E-04
   0.215638E+02   0.539663E+01   0.383827E+01   0.682141E-07   0.681004E-07   0.000000E+00   0.514053E+01   0.514053E+01   0.514053E+01   0.120230E-04   0.507057E+01   0.486485E+01   0.172702E-04
   0.216719E+02   0.534582E+01   0.380212E+01   0.668990E-07   0.667876E-07   0.000000E+00   0.509213E+01   0.509213E+01   0.509213E+01   0.119098E-04   0.502282E+01   0.481899E+01   0.170263E-04
   0.217805E+02   0.529545E+01   0.376627E+01   0.656087E-07   0.654994E-07   0.000000E+00   0.504414E+01   0.504414E+01   0.504414E+01   0.117975E-04   0.497549E+01   0.477353E+01   0.167858E-04
   0.218897E+02   0.524551E+01   0.373073E+01   0.643429E-07   0.642357E-07   0.000000E+00   0.499657E+01   0.499657E+01   0.499657E+01   0.116863E-04   0.492856E+01   0.472846E+01   0.165485E-04
   0.219994E+02   0.519600E+01   0.369549E+01   0.631008E-07   0.629957E-07   0.000000E+00   0.494941E+01   0.494941E+01   0.494941E+01   0.115760E-04   0.488203E+01   0.468377E+01   0.163145E-04
   0.221097E+02   0.514690E+01   0.366055E+01   0.618821E-07   0.617790E-07   0.000000E+00   0.490264E+01   0.490264E+01   0.490264E+01   0.114666E-04   0.483589E+01   0.463946E+01   0.160837E-04
   0.222205E+02   0.509824E+01   0.362592E+01   0.606867E-07   0.605856E-07   0.000000E+00   0.485628E+01   0.485628E+01   0.485628E+01   0.113582E-04   0.479016E+01   0.459554E+01   0.158560E-04
   0.223319E+02   0.504997E+01   0.359157E+01   0.595136E-07   0.594144E-07   0.000000E+00   0.481030E+01   0.481030E+01   0.481030E+01   0.112506E-04   0.474481E+01   0.455197E+01   0.156315E-04
   0.224438E+02   0.500212E+01   0.355752E+01   0.583626E-07   0.582653E-07   0.000000E+00   0.476472E+01   0.476472E+01   0.476472E+01   0.111440E-04   0.469984E+01   0.450879E+01   0.154099E-04
   0.225563E+02   0.495467E+01   0.352375E+01   0.572333E-07   0.571379E-07   0.000000E+00   0.471952E+01   0.471952E+01   0.471952E+01   0.110383E-04   0.465525E+01   0.446596E+01   0.151915E-04
   0.226694E+02   0.490763E+01   0.349027E+01   0.561252E-07   0.560317E-07   0.000000E+00   0.467470E+01   0.467470E+01   0.467470E+01   0.109335E-04   0.461104E+01   0.442350E+01   0.149759E-04
   0.227830E+02   0.486098E+01   0.345707E+01   0.550381E-07   0.549464E-07   0.000000E+00   0.463026E+01   0.463026E+01   0.463026E+01   0.108295E-04   0.456720E+01   0.438140E+01   0.147633E-04
   0.228972E+02   0.481472E+01   0.342416E+01   0.539714E-07   0.538815E-07   0.000000E+00   0.458620E+01   0.458620E+01   0.458620E+01   0.107265E-04   0.452374E+01   0.433966E+01   0.145537E-04
   0.230120E+02   0.476886E+01   0.339152E+01   0.529249E-07   0.528367E-07   0.000000E+00   0.454251E+01   0.454251E+01   0.454251E+01   0.106243E-04   0.448064E+01   0.429826E+01   0.143468E-04
   0.231273E+02   0.472338E+01   0.335915E+01   0.518981E-07   0.518116E-07   0.000000E+00   0.449918E+01   0.449918E+01   0.449918E+01   0.105230E-04   0.443790E+01   0.425721E+01   0.141428E-04
   0.232432E+02   0.467829E+01   0.332707E+01   0.508908E-07   0.508060E-07   0.000000E+00   0.445623E+01   0.445623E+01   0.445623E+01   0.104225E-04   0.439553E+01   0.421653E+01   0.139416E-04
   0.233597E+02   0.463358E+01   0.329525E+01   0.499024E-07   0.498192E-07   0.000000E+00   0.441364E+01   0.441364E+01   0.441364E+01   0.103229E-04   0.435351E+01   0.417617E+01   0.137431E-04
   0.234768E+02   0.458844E+01   0.326313E+01   0.489240E-07   0.488425E-07   0.000000E+00   0.437064E+01   0.437064E+01   0.437064E+01   0.102223E-04   0.431109E+01   0.413543E+01   0.135449E-04
   0.235945E+02   0.454438E+01   0.323178E+01   0.479717E-07   0.478917E-07   0.000000E+00   0.432867E+01   0.432867E+01   0.432867E+01   0.101242E-04   0.426969E+01   0.409567E+01   0.133515E-04
   0.237128E+02   0.450082E+01   0.320078E+01   0.470386E-07   0.469602E-07   0.000000E+00   0.428718E+01   0.428718E+01   0.428718E+01   0.100271E-04   0.422876E+01   0.405636E+01   0.131611E-04
   0.238317E+02   0.445759E+01   0.317001E+01   0.461227E-07   0.460459E-07   0.000000E+00   0.424599E+01   0.424599E+01   0.424599E+01   0.993078E-05   0.418813E+01   0.401734E+01   0.129732E-04
   0.239511E+02   0.441471E+01   0.313950E+01   0.452241E-07   0.451487E-07   0.000000E+00   0.420515E+01   0.420515E+01   0.420515E+01   0.983525E-05   0.414783E+01   0.397864E+01   0.127878E-04
   0.240712E+02   0.437220E+01   0.310925E+01   0.443425E-07   0.442686E-07   0.000000E+00   0.416465E+01   0.416465E+01   0.416465E+01   0.974054E-05   0.410789E+01   0.394028E+01   0.126049E-04
   0.241918E+02   0.433005E+01   0.307926E+01   0.434776E-07   0.434051E-07   0.000000E+00   0.412450E+01   0.412450E+01   0.412450E+01   0.964662E-05   0.406827E+01   0.390224E+01   0.124246E-04
   0.243131E+02   0.428824E+01   0.304951E+01   0.426288E-07   0.425578E-07   0.000000E+00   0.408467E+01   0.408467E+01   0.408467E+01   0.955347E-05   0.402898E+01   0.386450E+01   0.122466E-04
   0.244350E+02   0.424606E+01   0.301949E+01   0.417890E-07   0.417194E-07   0.000000E+00   0.404449E+01   0.404449E+01   0.404449E+01   0.945949E-05   0.398934E+01   0.382643E+01   0.120691E-04
   0.245574E+02   0.420496E+01   0.299024E+01   0.409723E-07   0.409040E-07   0.000000E+00   0.400534E+01   0.400534E+01   0.400534E+01   0.936792E-05   0.395072E+01   0.378934E+01   0.118960E-04
   0.246805E+02   0.416420E+01   0.296124E+01   0.401709E-07   0.401040E-07   0.000000E+00   0.396651E+01   0.396651E+01   0.396651E+01   0.927711E-05   0.391242E+01   0.375256E+01   0.117252E-04
   0.248042E+02   0.412378E+01   0.293247E+01   0.393846E-07   0.393190E-07   0.000000E+00   0.392800E+01   0.392800E+01   0.392800E+01   0.918704E-05   0.387443E+01   0.371608E+01   0.115568E-04
   0.249286E+02   0.408369E+01   0.290395E+01   0.386132E-07   0.385488E-07   0.000000E+00   0.388981E+01   0.388981E+01   0.388981E+01   0.909772E-05   0.383675E+01   0.367990E+01   0.113906E-04
   0.250535E+02   0.404393E+01   0.287566E+01   0.378563E-07   0.377932E-07   0.000000E+00   0.385194E+01   0.385194E+01   0.385194E+01   0.900914E-05   0.379939E+01   0.364402E+01   0.112267E-04
   0.251791E+02   0.400450E+01   0.284760E+01   0.371138E-07   0.370519E-07   0.000000E+00   0.381438E+01   0.381438E+01   0.381438E+01   0.892129E-05   0.376234E+01   0.360843E+01   0.110650E-04
   0.253053E+02   0.396539E+01   0.281977E+01   0.363852E-07   0.363245E-07   0.000000E+00   0.377712E+01   0.377712E+01   0.377712E+01   0.883416E-05   0.372559E+01   0.357314E+01   0.109055E-04
   0.254322E+02   0.392660E+01   0.279218E+01   0.356703E-07   0.356109E-07   0.000000E+00   0.374017E+01   0.374017E+01   0.374017E+01   0.874774E-05   0.368914E+01   0.353814E+01   0.107481E-04
   0.255596E+02   0.388813E+01   0.276480E+01   0.349689E-07   0.349106E-07   0.000000E+00   0.370353E+01   0.370353E+01   0.370353E+01   0.866203E-05   0.365298E+01   0.350342E+01   0.105928E-04
   0.256878E+02   0.384997E+01   0.273765E+01   0.342807E-07   0.342236E-07   0.000000E+00   0.366718E+01   0.366718E+01   0.366718E+01   0.857701E-05   0.361712E+01   0.346898E+01   0.104396E-04
   0.258165E+02   0.381213E+01   0.271072E+01   0.336055E-07   0.335495E-07   0.000000E+00   0.363113E+01   0.363113E+01   0.363113E+01   0.849270E-05   0.358156E+01   0.343483E+01   0.102885E-04
   0.259459E+02   0.377459E+01   0.268401E+01   0.329430E-07   0.328881E-07   0.000000E+00   0.359536E+01   0.359536E+01   0.359536E+01   0.840905E-05   0.354628E+01   0.340095E+01   0.101394E-04
   0.260760E+02   0.373736E+01   0.265752E+01   0.322930E-07   0.322392E-07   0.000000E+00   0.355990E+01   0.355990E+01   0.355990E+01   0.832610E-05   0.351129E+01   0.336735E+01   0.999237E-05
   0.262067E+02   0.370043E+01   0.263124E+01   0.316553E-07   0.316025E-07   0.000000E+00   0.352472E+01   0.352472E+01   0.352472E+01   0.824382E-05   0.347658E+01   0.333403E+01   0.984727E-05
   0.263380E+02   0.366380E+01   0.260518E+01   0.310297E-07   0.309780E-07   0.000000E+00   0.348982E+01   0.348982E+01   0.348982E+01   0.816221E-05   0.344216E+01   0.330097E+01   0.970415E-05
   0.264701E+02   0.362746E+01   0.257932E+01   0.304157E-07   0.303651E-07   0.000000E+00   0.345521E+01   0.345521E+01   0.345521E+01   0.808125E-05   0.340801E+01   0.326818E+01   0.956291E-05
   0.266027E+02   0.359141E+01   0.255368E+01   0.298134E-07   0.297637E-07   0.000000E+00   0.342087E+01   0.342087E+01   0.342087E+01   0.800094E-05   0.337413E+01   0.323565E+01   0.942358E-05
   0.267361E+02   0.355566E+01   0.252824E+01   0.292224E-07   0.291737E-07   0.000000E+00   0.338681E+01   0.338681E+01   0.338681E+01   0.792128E-05   0.334053E+01   0.320339E+01   0.928610E-05
   0.268701E+02   0.352019E+01   0.250300E+01   0.286426E-07   0.285948E-07   0.000000E+00   0.335302E+01   0.335302E+01   0.335302E+01   0.784226E-05   0.330720E+01   0.317138E+01   0.915047E-05
   0.270048E+02   0.348500E+01   0.247797E+01   0.280737E-07   0.280269E-07   0.000000E+00   0.331951E+01   0.331951E+01   0.331951E+01   0.776386E-05   0.327413E+01   0.313963E+01   0.901665E-05
   0.271402E+02   0.345010E+01   0.245313E+01   0.275155E-07   0.274696E-07   0.000000E+00   0.328626E+01   0.328626E+01   0.328626E+01   0.768609E-05   0.324133E+01   0.310813E+01   0.888462E-05
   0.272762E+02   0.341547E+01   0.242849E+01   0.269678E-07   0.269229E-07   0.000000E+00   0.325327E+01   0.325327E+01   0.325327E+01   0.760894E-05   0.320879E+01   0.307688E+01   0.875436E-05
   0.274129E+02   0.338112E+01   0.240406E+01   0.264305E-07   0.263865E-07   0.000000E+00   0.322055E+01   0.322055E+01   0.322055E+01   0.753242E-05   0.317651E+01   0.304589E+01   0.862586E-05
   0.275503E+02   0.334704E+01   0.237981E+01   0.259033E-07   0.258602E-07   0.000000E+00   0.318809E+01   0.318809E+01   0.318809E+01   0.745649E-05   0.314448E+01   0.301514E+01   0.849904E-05
   0.276884E+02   0.331323E+01   0.235576E+01   0.253861E-07   0.253438E-07   0.000000E+00   0.315588E+01   0.315588E+01   0.315588E+01   0.738117E-05   0.311271E+01   0.298463E+01   0.837392E-05
   0.278272E+02   0.327969E+01   0.233189E+01   0.248786E-07   0.248371E-07   0.000000E+00   0.312393E+01   0.312393E+01   0.312393E+01   0.730644E-05   0.308119E+01   0.295436E+01   0.825047E-05
   0.279667E+02   0.324641E+01   0.230822E+01   0.243806E-07   0.243400E-07   0.000000E+00   0.309223E+01   0.309223E+01   0.309223E+01   0.723229E-05   0.304991E+01   0.292433E+01   0.812865E-05
   0.281069E+02   0.321339E+01   0.228473E+01   0.238921E-07   0.238523E-07   0.000000E+00   0.306077E+01   0.306077E+01   0.306077E+01   0.715872E-05   0.301888E+01   0.289454E+01   0.800846E-05
   0.282478E+02   0.318063E+01   0.226142E+01   0.234127E-07   0.233737E-07   0.000000E+00   0.302957E+01   0.302957E+01   0.302957E+01   0.708574E-05   0.298809E+01   0.286498E+01   0.788986E-05
   0.283894E+02   0.314812E+01   0.223829E+01   0.229424E-07   0.229042E-07   0.000000E+00   0.299860E+01   0.299860E+01   0.299860E+01   0.701331E-05   0.295754E+01   0.283564E+01   0.777284E-05
   0.285317E+02   0.311588E+01   0.221536E+01   0.224811E-07   0.224436E-07   0.000000E+00   0.296789E+01   0.296789E+01   0.296789E+01   0.694148E-05   0.292724E+01   0.280655E+01   0.765740E-05
   0.286747E+02   0.308388E+01   0.219259E+01   0.220283E-07   0.219916E-07   0.000000E+00   0.293740E+01   0.293740E+01   0.293740E+01   0.687017E-05   0.289716E+01   0.277768E+01   0.754346E-05
   0.288184E+02   0.305212E+01   0.217000E+01   0.215841E-07   0.215481E-07   0.000000E+00   0.290716E+01   0.290716E+01   0.290716E+01   0.679943E-05   0.286732E+01   0.274903E+01   0.743103E-05
   0.289629E+02   0.302062E+01   0.214759E+01   0.211483E-07   0.211130E-07   0.000000E+00   0.287714E+01   0.287714E+01   0.287714E+01   0.672924E-05   0.283771E+01   0.272060E+01   0.732008E-05
   0.291080E+02   0.298935E+01   0.212534E+01   0.207207E-07   0.206861E-07   0.000000E+00   0.284736E+01   0.284736E+01   0.284736E+01   0.665957E-05   0.280833E+01   0.269238E+01   0.721061E-05
   0.292540E+02   0.295832E+01   0.210327E+01   0.203011E-07   0.202673E-07   0.000000E+00   0.281780E+01   0.281780E+01   0.281780E+01   0.659045E-05   0.277917E+01   0.266439E+01   0.710258E-05
   0.294006E+02   0.292754E+01   0.208137E+01   0.198895E-07   0.198564E-07   0.000000E+00   0.278848E+01   0.278848E+01   0.278848E+01   0.652186E-05   0.275023E+01   0.263661E+01   0.699597E-05
   0.295480E+02   0.289513E+01   0.205832E+01   0.194731E-07   0.194407E-07   0.000000E+00   0.275761E+01   0.275761E+01   0.275761E+01   0.644966E-05   0.271978E+01   0.260738E+01   0.688637E-05
   0.296961E+02   0.286492E+01   0.203683E+01   0.190778E-07   0.190460E-07   0.000000E+00   0.272883E+01   0.272883E+01   0.272883E+01   0.638236E-05   0.269139E+01   0.258012E+01   0.678286E-05
   0.298449E+02   0.283489E+01   0.201547E+01   0.186895E-07   0.186584E-07   0.000000E+00   0.270022E+01   0.270022E+01   0.270022E+01   0.631545E-05   0.266316E+01   0.255303E+01   0.668057E-05
   0.299945E+02   0.280507E+01   0.199426E+01   0.183085E-07   0.182780E-07   0.000000E+00   0.267182E+01   0.267182E+01   0.267182E+01   0.624902E-05   0.263514E+01   0.252613E+01   0.657960E-05
   0.301449E+02   0.277543E+01   0.197318E+01   0.179344E-07   0.179045E-07   0.000000E+00   0.264359E+01   0.264359E+01   0.264359E+01   0.618299E-05   0.260729E+01   0.249938E+01   0.647984E-05
   0.302960E+02   0.274604E+01   0.195227E+01   0.175674E-07   0.175382E-07   0.000000E+00   0.261560E+01   0.261560E+01   0.261560E+01   0.611751E-05   0.257967E+01   0.247287E+01   0.638146E-05
   0.304478E+02   0.271686E+01   0.193152E+01   0.172074E-07   0.171787E-07   0.000000E+00   0.258780E+01   0.258780E+01   0.258780E+01   0.605250E-05   0.255225E+01   0.244655E+01   0.628434E-05
   0.306005E+02   0.268790E+01   0.191092E+01   0.168541E-07   0.168260E-07   0.000000E+00   0.256022E+01   0.256022E+01   0.256022E+01   0.598799E-05   0.252503E+01   0.242042E+01   0.618851E-05
   0.307538E+02   0.265916E+01   0.189047E+01   0.165075E-07   0.164800E-07   0.000000E+00   0.253283E+01   0.253283E+01   0.253283E+01   0.592395E-05   0.249801E+01   0.239449E+01   0.609392E-05
   0.309080E+02   0.263063E+01   0.187018E+01   0.161675E-07   0.161406E-07   0.000000E+00   0.250566E+01   0.250566E+01   0.250566E+01   0.586039E-05   0.247120E+01   0.236875E+01   0.600058E-05
   0.310629E+02   0.260232E+01   0.185004E+01   0.158339E-07   0.158075E-07   0.000000E+00   0.247869E+01   0.247869E+01   0.247869E+01   0.579731E-05   0.244459E+01   0.234321E+01   0.590846E-05
   0.312186E+02   0.257420E+01   0.183005E+01   0.155066E-07   0.154807E-07   0.000000E+00   0.245191E+01   0.245191E+01   0.245191E+01   0.573467E-05   0.241817E+01   0.231785E+01   0.581754E-05
   0.313751E+02   0.254611E+01   0.181007E+01   0.151843E-07   0.151590E-07   0.000000E+00   0.242515E+01   0.242515E+01   0.242515E+01   0.567210E-05   0.239177E+01   0.229251E+01   0.572738E-05
   0.315324E+02   0.251849E+01   0.179042E+01   0.148697E-07   0.148449E-07   0.000000E+00   0.239884E+01   0.239884E+01   0.239884E+01   0.561055E-05   0.236581E+01   0.226759E+01   0.563897E-05
   0.316904E+02   0.249105E+01   0.177091E+01   0.145609E-07   0.145367E-07   0.000000E+00   0.237271E+01   0.237271E+01   0.237271E+01   0.554943E-05   0.234003E+01   0.224284E+01   0.555170E-05
   0.318493E+02   0.246381E+01   0.175153E+01   0.142579E-07   0.142342E-07   0.000000E+00   0.234676E+01   0.234676E+01   0.234676E+01   0.548873E-05   0.231442E+01   0.221826E+01   0.546554E-05
   0.320089E+02   0.243676E+01   0.173230E+01   0.139606E-07   0.139374E-07   0.000000E+00   0.232099E+01   0.232099E+01   0.232099E+01   0.542847E-05   0.228900E+01   0.219386E+01   0.538048E-05
   0.321694E+02   0.240990E+01   0.171319E+01   0.136689E-07   0.136461E-07   0.000000E+00   0.229540E+01   0.229540E+01   0.229540E+01   0.536862E-05   0.226375E+01   0.216963E+01   0.529652E-05
   0.323306E+02   0.238284E+01   0.169395E+01   0.133805E-07   0.133582E-07   0.000000E+00   0.226962E+01   0.226962E+01   0.226962E+01   0.530833E-05   0.223832E+01   0.214522E+01   0.521280E-05
   0.324927E+02   0.235583E+01   0.167474E+01   0.130968E-07   0.130750E-07   0.000000E+00   0.224390E+01   0.224390E+01   0.224390E+01   0.524817E-05   0.221294E+01   0.212086E+01   0.512985E-05
   0.326555E+02   0.232947E+01   0.165600E+01   0.128210E-07   0.127996E-07   0.000000E+00   0.221879E+01   0.221879E+01   0.221879E+01   0.518945E-05   0.218817E+01   0.209709E+01   0.504896E-05
   0.328192E+02   0.230336E+01   0.163743E+01   0.125507E-07   0.125298E-07   0.000000E+00   0.219392E+01   0.219392E+01   0.219392E+01   0.513128E-05   0.216363E+01   0.207354E+01   0.496925E-05
   0.329837E+02   0.227740E+01   0.161897E+01   0.122854E-07   0.122649E-07   0.000000E+00   0.216920E+01   0.216920E+01   0.216920E+01   0.507345E-05   0.213923E+01   0.205012E+01   0.489050E-05
   0.331491E+02   0.225163E+01   0.160065E+01   0.120251E-07   0.120050E-07   0.000000E+00   0.214465E+01   0.214465E+01   0.214465E+01   0.501604E-05   0.211501E+01   0.202688E+01   0.481278E-05
   0.333152E+02   0.222606E+01   0.158247E+01   0.117698E-07   0.117502E-07   0.000000E+00   0.212030E+01   0.212030E+01   0.212030E+01   0.495907E-05   0.209098E+01   0.200382E+01   0.473610E-05
   0.334822E+02   0.220067E+01   0.156441E+01   0.115193E-07   0.115001E-07   0.000000E+00   0.209611E+01   0.209611E+01   0.209611E+01   0.490251E-05   0.206711E+01   0.198092E+01   0.466040E-05
   0.336501E+02   0.217546E+01   0.154648E+01   0.112736E-07   0.112548E-07   0.000000E+00   0.207209E+01   0.207209E+01   0.207209E+01   0.484633E-05   0.204342E+01   0.195818E+01   0.458567E-05
   0.338187E+02   0.215042E+01   0.152868E+01   0.110326E-07   0.110142E-07   0.000000E+00   0.204824E+01   0.204824E+01   0.204824E+01   0.479056E-05   0.201989E+01   0.193560E+01   0.451191E-05
   0.339882E+02   0.212555E+01   0.151100E+01   0.107960E-07   0.107780E-07   0.000000E+00   0.202456E+01   0.202456E+01   0.202456E+01   0.473515E-05   0.199651E+01   0.191317E+01   0.443909E-05
   0.341586E+02   0.210085E+01   0.149343E+01   0.105640E-07   0.105464E-07   0.000000E+00   0.200103E+01   0.200103E+01   0.200103E+01   0.468013E-05   0.197330E+01   0.189089E+01   0.436719E-05
   0.343298E+02   0.207632E+01   0.147599E+01   0.103363E-07   0.103191E-07   0.000000E+00   0.197766E+01   0.197766E+01   0.197766E+01   0.462548E-05   0.195025E+01   0.186877E+01   0.429622E-05
   0.345019E+02   0.205196E+01   0.145867E+01   0.101130E-07   0.100961E-07   0.000000E+00   0.195446E+01   0.195446E+01   0.195446E+01   0.457120E-05   0.192735E+01   0.184680E+01   0.422615E-05
   0.346749E+02   0.202776E+01   0.144147E+01   0.989384E-08   0.987735E-08   0.000000E+00   0.193141E+01   0.193141E+01   0.193141E+01   0.451729E-05   0.190461E+01   0.182498E+01   0.415697E-05
   0.348487E+02   0.200345E+01   0.142418E+01   0.967754E-08   0.966141E-08   0.000000E+00   0.190825E+01   0.190825E+01   0.190825E+01   0.446314E-05   0.188176E+01   0.180306E+01   0.408812E-05
   0.350234E+02   0.197943E+01   0.140711E+01   0.946596E-08   0.945018E-08   0.000000E+00   0.188538E+01   0.188538E+01   0.188538E+01   0.440963E-05   0.185918E+01   0.178140E+01   0.402040E-05
   0.351989E+02   0.195568E+01   0.139022E+01   0.925892E-08   0.924349E-08   0.000000E+00   0.186275E+01   0.186275E+01   0.186275E+01   0.435672E-05   0.183686E+01   0.175999E+01   0.395377E-05
   0.353753E+02   0.193219E+01   0.137353E+01   0.905628E-08   0.904119E-08   0.000000E+00   0.184038E+01   0.184038E+01   0.184038E+01   0.430440E-05   0.181479E+01   0.173881E+01   0.388819E-05
   0.355526E+02   0.190858E+01   0.135674E+01   0.885619E-08   0.884143E-08   0.000000E+00   0.181789E+01   0.181789E+01   0.181789E+01   0.425180E-05   0.179260E+01   0.171752E+01   0.382288E-05
   0.357309E+02   0.188519E+01   0.134011E+01   0.866018E-08   0.864574E-08   0.000000E+00   0.179561E+01   0.179561E+01   0.179561E+01   0.419969E-05   0.177061E+01   0.169643E+01   0.375853E-05
   0.359100E+02   0.186212E+01   0.132371E+01   0.846865E-08   0.845453E-08   0.000000E+00   0.177364E+01   0.177364E+01   0.177364E+01   0.414829E-05   0.174893E+01   0.167562E+01   0.369532E-05
   0.360900E+02   0.183922E+01   0.130743E+01   0.828089E-08   0.826708E-08   0.000000E+00   0.175183E+01   0.175183E+01   0.175183E+01   0.409728E-05   0.172741E+01   0.165498E+01   0.363297E-05
   0.362709E+02   0.181615E+01   0.129103E+01   0.809520E-08   0.808171E-08   0.000000E+00   0.172985E+01   0.172985E+01   0.172985E+01   0.404587E-05   0.170572E+01   0.163418E+01   0.357075E-05
   0.364527E+02   0.179339E+01   0.127485E+01   0.791381E-08   0.790061E-08   0.000000E+00   0.170817E+01   0.170817E+01   0.170817E+01   0.399517E-05   0.168433E+01   0.161366E+01   0.350964E-05
   0.366354E+02   0.177094E+01   0.125890E+01   0.773661E-08   0.772371E-08   0.000000E+00   0.168679E+01   0.168679E+01   0.168679E+01   0.394518E-05   0.166324E+01   0.159343E+01   0.344964E-05
   0.368190E+02   0.174910E+01   0.124337E+01   0.756474E-08   0.755213E-08   0.000000E+00   0.166599E+01   0.166599E+01   0.166599E+01   0.389652E-05   0.164271E+01   0.157374E+01   0.339128E-05
   0.370036E+02   0.172690E+01   0.122759E+01   0.739398E-08   0.738166E-08   0.000000E+00   0.164484E+01   0.164484E+01   0.164484E+01   0.384705E-05   0.162184E+01   0.155372E+01   0.333268E-05
   0.371891E+02   0.170484E+01   0.121191E+01   0.722649E-08   0.721444E-08   0.000000E+00   0.162383E+01   0.162383E+01   0.162383E+01   0.379791E-05   0.160111E+01   0.153383E+01   0.327483E-05
   0.373755E+02   0.168292E+01   0.119633E+01   0.706218E-08   0.705040E-08   0.000000E+00   0.160295E+01   0.160295E+01   0.160295E+01   0.374908E-05   0.158051E+01   0.151407E+01   0.321770E-05
   0.375628E+02   0.166111E+01   0.118083E+01   0.690090E-08   0.688939E-08   0.000000E+00   0.158218E+01   0.158218E+01   0.158218E+01   0.370050E-05   0.156001E+01   0.149442E+01   0.316124E-05
   0.377511E+02   0.163947E+01   0.116545E+01   0.674281E-08   0.673157E-08   0.000000E+00   0.156157E+01   0.156157E+01   0.156157E+01   0.365229E-05   0.153967E+01   0.147491E+01   0.310554E-05
   0.379403E+02   0.161746E+01   0.114982E+01   0.658572E-08   0.657474E-08   0.000000E+00   0.154061E+01   0.154061E+01   0.154061E+01   0.360328E-05   0.151899E+01   0.145508E+01   0.304961E-05
   0.381305E+02   0.159525E+01   0.113403E+01   0.643025E-08   0.641952E-08   0.000000E+00   0.151946E+01   0.151946E+01   0.151946E+01   0.355380E-05   0.149812E+01   0.143506E+01   0.299373E-05
   0.383216E+02   0.157409E+01   0.111899E+01   0.628143E-08   0.627095E-08   0.000000E+00   0.149930E+01   0.149930E+01   0.149930E+01   0.350666E-05   0.147823E+01   0.141599E+01   0.294027E-05
   0.385137E+02   0.155303E+01   0.110402E+01   0.613530E-08   0.612507E-08   0.000000E+00   0.147924E+01   0.147924E+01   0.147924E+01   0.345974E-05   0.145843E+01   0.139701E+01   0.288740E-05
   0.387068E+02   0.153209E+01   0.108915E+01   0.599197E-08   0.598197E-08   0.000000E+00   0.145930E+01   0.145930E+01   0.145930E+01   0.341310E-05   0.143876E+01   0.137814E+01   0.283519E-05
