#          k/h    axion          baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_axion        v_b            v_b-v_a     
   0.259459E+02   0.298951E+01   0.213033E+01   0.260002E-07   0.259567E-07   0.000000E+00   0.284831E+01   0.284831E+01   0.284831E+01   0.666175E-05   0.280703E+01   0.269631E+01   0.772524E-05
   0.260759E+02   0.294365E+01   0.209774E+01   0.253443E-07   0.253019E-07   0.000000E+00   0.280463E+01   0.280463E+01   0.280463E+01   0.655960E-05   0.276394E+01   0.265497E+01   0.756506E-05
   0.262066E+02   0.289912E+01   0.206608E+01   0.247102E-07   0.246688E-07   0.000000E+00   0.276222E+01   0.276222E+01   0.276222E+01   0.646040E-05   0.272209E+01   0.261482E+01   0.740968E-05
   0.263380E+02   0.285240E+01   0.203287E+01   0.240678E-07   0.240275E-07   0.000000E+00   0.271772E+01   0.271772E+01   0.271772E+01   0.635632E-05   0.267818E+01   0.257270E+01   0.725013E-05
   0.264700E+02   0.280835E+01   0.200156E+01   0.234580E-07   0.234187E-07   0.000000E+00   0.267576E+01   0.267576E+01   0.267576E+01   0.625819E-05   0.263678E+01   0.253298E+01   0.709872E-05
   0.266027E+02   0.276606E+01   0.197150E+01   0.228725E-07   0.228342E-07   0.000000E+00   0.263548E+01   0.263548E+01   0.263548E+01   0.616397E-05   0.259703E+01   0.249485E+01   0.695303E-05
   0.267360E+02   0.272242E+01   0.194048E+01   0.222853E-07   0.222480E-07   0.000000E+00   0.259392E+01   0.259392E+01   0.259392E+01   0.606676E-05   0.255602E+01   0.245551E+01   0.680529E-05
   0.268700E+02   0.267707E+01   0.190824E+01   0.216937E-07   0.216574E-07   0.000000E+00   0.255072E+01   0.255072E+01   0.255072E+01   0.596573E-05   0.251340E+01   0.241462E+01   0.665463E-05
   0.270047E+02   0.263479E+01   0.187819E+01   0.211364E-07   0.211010E-07   0.000000E+00   0.251045E+01   0.251045E+01   0.251045E+01   0.587155E-05   0.247366E+01   0.237651E+01   0.651289E-05
   0.271401E+02   0.259157E+01   0.184746E+01   0.205804E-07   0.205460E-07   0.000000E+00   0.246928E+01   0.246928E+01   0.246928E+01   0.577526E-05   0.243304E+01   0.233754E+01   0.637009E-05
   0.272761E+02   0.254971E+01   0.181771E+01   0.200443E-07   0.200107E-07   0.000000E+00   0.242941E+01   0.242941E+01   0.242941E+01   0.568202E-05   0.239371E+01   0.229981E+01   0.623191E-05
   0.274128E+02   0.250776E+01   0.178789E+01   0.195161E-07   0.194834E-07   0.000000E+00   0.238946E+01   0.238946E+01   0.238946E+01   0.558857E-05   0.235428E+01   0.226199E+01   0.609475E-05
   0.275502E+02   0.246593E+01   0.175815E+01   0.189973E-07   0.189654E-07   0.000000E+00   0.234961E+01   0.234961E+01   0.234961E+01   0.549537E-05   0.231497E+01   0.222428E+01   0.595909E-05
   0.276883E+02   0.242391E+01   0.172828E+01   0.184855E-07   0.184545E-07   0.000000E+00   0.230959E+01   0.230959E+01   0.230959E+01   0.540177E-05   0.227548E+01   0.218640E+01   0.582422E-05
   0.278271E+02   0.238218E+01   0.169862E+01   0.179842E-07   0.179541E-07   0.000000E+00   0.226985E+01   0.226985E+01   0.226985E+01   0.530882E-05   0.223627E+01   0.214878E+01   0.569127E-05
   0.279666E+02   0.234076E+01   0.166918E+01   0.174934E-07   0.174641E-07   0.000000E+00   0.223039E+01   0.223039E+01   0.223039E+01   0.521654E-05   0.219734E+01   0.211144E+01   0.556026E-05
   0.281068E+02   0.229979E+01   0.164005E+01   0.170139E-07   0.169854E-07   0.000000E+00   0.219137E+01   0.219137E+01   0.219137E+01   0.512526E-05   0.215883E+01   0.207450E+01   0.543150E-05
   0.282477E+02   0.225880E+01   0.161091E+01   0.165422E-07   0.165144E-07   0.000000E+00   0.215233E+01   0.215233E+01   0.215233E+01   0.503396E-05   0.212032E+01   0.203756E+01   0.530389E-05
   0.283893E+02   0.221806E+01   0.158195E+01   0.160800E-07   0.160530E-07   0.000000E+00   0.211353E+01   0.211353E+01   0.211353E+01   0.494321E-05   0.208204E+01   0.200083E+01   0.517803E-05
   0.285316E+02   0.217767E+01   0.155323E+01   0.156278E-07   0.156016E-07   0.000000E+00   0.207505E+01   0.207505E+01   0.207505E+01   0.485322E-05   0.204408E+01   0.196442E+01   0.505413E-05
   0.286746E+02   0.213769E+01   0.152481E+01   0.151860E-07   0.151606E-07   0.000000E+00   0.203697E+01   0.203697E+01   0.203697E+01   0.476416E-05   0.200651E+01   0.192838E+01   0.493234E-05
   0.288183E+02   0.209722E+01   0.149604E+01   0.147480E-07   0.147233E-07   0.000000E+00   0.199842E+01   0.199842E+01   0.199842E+01   0.467399E-05   0.196848E+01   0.189190E+01   0.481055E-05
   0.289628E+02   0.205815E+01   0.146826E+01   0.143271E-07   0.143030E-07   0.000000E+00   0.196121E+01   0.196121E+01   0.196121E+01   0.458696E-05   0.193177E+01   0.185668E+01   0.469309E-05
   0.291080E+02   0.201873E+01   0.144024E+01   0.139106E-07   0.138873E-07   0.000000E+00   0.192366E+01   0.192366E+01   0.192366E+01   0.449915E-05   0.189473E+01   0.182115E+01   0.457595E-05
   0.292539E+02   0.197954E+01   0.141237E+01   0.135027E-07   0.134800E-07   0.000000E+00   0.188633E+01   0.188633E+01   0.188633E+01   0.441184E-05   0.185790E+01   0.178582E+01   0.446041E-05
   0.294005E+02   0.194054E+01   0.138464E+01   0.131027E-07   0.130807E-07   0.000000E+00   0.184918E+01   0.184918E+01   0.184918E+01   0.432494E-05   0.182125E+01   0.175066E+01   0.434638E-05
   0.295479E+02   0.190192E+01   0.135718E+01   0.127120E-07   0.126906E-07   0.000000E+00   0.181240E+01   0.181240E+01   0.181240E+01   0.423891E-05   0.178496E+01   0.171585E+01   0.423430E-05
   0.296960E+02   0.186330E+01   0.132971E+01   0.123277E-07   0.123070E-07   0.000000E+00   0.177561E+01   0.177561E+01   0.177561E+01   0.415287E-05   0.174867E+01   0.168103E+01   0.412328E-05
   0.298448E+02   0.182522E+01   0.130264E+01   0.119535E-07   0.119334E-07   0.000000E+00   0.173934E+01   0.173934E+01   0.173934E+01   0.406804E-05   0.171290E+01   0.164671E+01   0.401452E-05
   0.299944E+02   0.178740E+01   0.127574E+01   0.115871E-07   0.115677E-07   0.000000E+00   0.170331E+01   0.170331E+01   0.170331E+01   0.398378E-05   0.167736E+01   0.161262E+01   0.390736E-05
   0.301448E+02   0.174931E+01   0.124865E+01   0.112252E-07   0.112063E-07   0.000000E+00   0.166703E+01   0.166703E+01   0.166703E+01   0.389893E-05   0.164158E+01   0.157829E+01   0.380067E-05
   0.302959E+02   0.171246E+01   0.122245E+01   0.108773E-07   0.108590E-07   0.000000E+00   0.163193E+01   0.163193E+01   0.163193E+01   0.381683E-05   0.160695E+01   0.154507E+01   0.369767E-05
   0.304477E+02   0.167488E+01   0.119572E+01   0.105306E-07   0.105128E-07   0.000000E+00   0.159614E+01   0.159614E+01   0.159614E+01   0.373311E-05   0.157165E+01   0.151120E+01   0.359413E-05
   0.306004E+02   0.163819E+01   0.116963E+01   0.101952E-07   0.101781E-07   0.000000E+00   0.156119E+01   0.156119E+01   0.156119E+01   0.365137E-05   0.153718E+01   0.147813E+01   0.349349E-05
   0.307537E+02   0.160146E+01   0.114350E+01   0.986535E-08   0.984875E-08   0.000000E+00   0.152620E+01   0.152620E+01   0.152620E+01   0.356954E-05   0.150267E+01   0.144502E+01   0.339377E-05
   0.309079E+02   0.156513E+01   0.111766E+01   0.954346E-08   0.952740E-08   0.000000E+00   0.149159E+01   0.149159E+01   0.149159E+01   0.348860E-05   0.146854E+01   0.141226E+01   0.329587E-05
   0.310628E+02   0.152948E+01   0.109230E+01   0.923116E-08   0.921562E-08   0.000000E+00   0.145763E+01   0.145763E+01   0.145763E+01   0.340917E-05   0.143505E+01   0.138013E+01   0.320036E-05
   0.312185E+02   0.149305E+01   0.106639E+01   0.891957E-08   0.890455E-08   0.000000E+00   0.142294E+01   0.142294E+01   0.142294E+01   0.332802E-05   0.140083E+01   0.134730E+01   0.310423E-05
   0.313750E+02   0.145741E+01   0.104103E+01   0.861790E-08   0.860338E-08   0.000000E+00   0.138898E+01   0.138898E+01   0.138898E+01   0.324861E-05   0.136735E+01   0.131517E+01   0.301067E-05
   0.315323E+02   0.142199E+01   0.101583E+01   0.832270E-08   0.830868E-08   0.000000E+00   0.135524E+01   0.135524E+01   0.135524E+01   0.316970E-05   0.133408E+01   0.128324E+01   0.291853E-05
   0.316903E+02   0.138692E+01   0.990877E+00   0.803458E-08   0.802104E-08   0.000000E+00   0.132184E+01   0.132184E+01   0.132184E+01   0.309157E-05   0.130114E+01   0.125163E+01   0.282803E-05
   0.318492E+02   0.135200E+01   0.966024E+00   0.775224E-08   0.773917E-08   0.000000E+00   0.128856E+01   0.128856E+01   0.128856E+01   0.301375E-05   0.126833E+01   0.122014E+01   0.273877E-05
   0.320088E+02   0.131745E+01   0.941439E+00   0.747690E-08   0.746429E-08   0.000000E+00   0.125565E+01   0.125565E+01   0.125565E+01   0.293678E-05   0.123588E+01   0.118900E+01   0.265118E-05
   0.321693E+02   0.128322E+01   0.917080E+00   0.720811E-08   0.719596E-08   0.000000E+00   0.122305E+01   0.122305E+01   0.122305E+01   0.286052E-05   0.120373E+01   0.115815E+01   0.256516E-05
   0.323305E+02   0.124926E+01   0.892914E+00   0.694552E-08   0.693380E-08   0.000000E+00   0.119070E+01   0.119070E+01   0.119070E+01   0.278486E-05   0.117184E+01   0.112754E+01   0.248058E-05
   0.324926E+02   0.121532E+01   0.868752E+00   0.668752E-08   0.667623E-08   0.000000E+00   0.115837E+01   0.115837E+01   0.115837E+01   0.270923E-05   0.113996E+01   0.109694E+01   0.239692E-05
   0.326554E+02   0.118216E+01   0.845148E+00   0.643827E-08   0.642739E-08   0.000000E+00   0.112678E+01   0.112678E+01   0.112678E+01   0.263535E-05   0.110882E+01   0.106704E+01   0.231568E-05
   0.328191E+02   0.114888E+01   0.821458E+00   0.619274E-08   0.618228E-08   0.000000E+00   0.109507E+01   0.109507E+01   0.109507E+01   0.256121E-05   0.107757E+01   0.103704E+01   0.223509E-05
   0.329836E+02   0.111599E+01   0.798036E+00   0.595353E-08   0.594347E-08   0.000000E+00   0.106373E+01   0.106373E+01   0.106373E+01   0.248791E-05   0.104667E+01   0.100739E+01   0.215611E-05
   0.331490E+02   0.108345E+01   0.774871E+00   0.572043E-08   0.571076E-08   0.000000E+00   0.103274E+01   0.103274E+01   0.103274E+01   0.241541E-05   0.101612E+01   0.978056E+00   0.207868E-05
   0.333151E+02   0.105121E+01   0.751908E+00   0.549294E-08   0.548365E-08   0.000000E+00   0.100202E+01   0.100202E+01   0.100202E+01   0.234357E-05   0.985841E+00   0.948985E+00   0.200267E-05
   0.334821E+02   0.101922E+01   0.729132E+00   0.527082E-08   0.526190E-08   0.000000E+00   0.971551E+00   0.971551E+00   0.971551E+00   0.227231E-05   0.955812E+00   0.920152E+00   0.192799E-05
   0.336500E+02   0.987561E+00   0.706580E+00   0.505425E-08   0.504570E-08   0.000000E+00   0.941384E+00   0.941384E+00   0.941384E+00   0.220175E-05   0.926081E+00   0.891605E+00   0.185475E-05
   0.338186E+02   0.956194E+00   0.684236E+00   0.484304E-08   0.483484E-08   0.000000E+00   0.911501E+00   0.911501E+00   0.911501E+00   0.213186E-05   0.896631E+00   0.863324E+00   0.178289E-05
   0.339881E+02   0.925117E+00   0.662096E+00   0.463702E-08   0.462916E-08   0.000000E+00   0.881892E+00   0.881892E+00   0.881892E+00   0.206261E-05   0.867455E+00   0.835304E+00   0.171239E-05
   0.341585E+02   0.894407E+00   0.640215E+00   0.443649E-08   0.442897E-08   0.000000E+00   0.852633E+00   0.852633E+00   0.852633E+00   0.199417E-05   0.838623E+00   0.807614E+00   0.164337E-05
   0.343297E+02   0.864032E+00   0.618570E+00   0.424119E-08   0.423400E-08   0.000000E+00   0.823693E+00   0.823693E+00   0.823693E+00   0.192649E-05   0.810108E+00   0.780226E+00   0.157576E-05
   0.345018E+02   0.833896E+00   0.597092E+00   0.405056E-08   0.404369E-08   0.000000E+00   0.794980E+00   0.794980E+00   0.794980E+00   0.185933E-05   0.781819E+00   0.753052E+00   0.150940E-05
   0.346748E+02   0.804129E+00   0.575875E+00   0.386513E-08   0.385857E-08   0.000000E+00   0.766618E+00   0.766618E+00   0.766618E+00   0.179300E-05   0.753878E+00   0.726210E+00   0.144447E-05
   0.348486E+02   0.774772E+00   0.554947E+00   0.368499E-08   0.367873E-08   0.000000E+00   0.738646E+00   0.738646E+00   0.738646E+00   0.172758E-05   0.726322E+00   0.699736E+00   0.138105E-05
   0.350232E+02   0.745728E+00   0.534238E+00   0.350958E-08   0.350361E-08   0.000000E+00   0.710971E+00   0.710971E+00   0.710971E+00   0.166285E-05   0.699061E+00   0.673544E+00   0.131896E-05
   0.351988E+02   0.716996E+00   0.513750E+00   0.333882E-08   0.333314E-08   0.000000E+00   0.683595E+00   0.683595E+00   0.683595E+00   0.159882E-05   0.672097E+00   0.647633E+00   0.125817E-05
   0.353752E+02   0.688661E+00   0.493541E+00   0.317299E-08   0.316759E-08   0.000000E+00   0.656595E+00   0.656595E+00   0.656595E+00   0.153567E-05   0.645504E+00   0.622078E+00   0.119883E-05
   0.355525E+02   0.660644E+00   0.473555E+00   0.301169E-08   0.300656E-08   0.000000E+00   0.629898E+00   0.629898E+00   0.629898E+00   0.147323E-05   0.619213E+00   0.596808E+00   0.114082E-05
   0.357307E+02   0.633088E+00   0.453894E+00   0.285538E-08   0.285051E-08   0.000000E+00   0.603639E+00   0.603639E+00   0.603639E+00   0.141182E-05   0.593355E+00   0.571953E+00   0.108430E-05
   0.359099E+02   0.605867E+00   0.434470E+00   0.270344E-08   0.269883E-08   0.000000E+00   0.577699E+00   0.577699E+00   0.577699E+00   0.135115E-05   0.567813E+00   0.547400E+00   0.102908E-05
   0.360899E+02   0.579017E+00   0.415308E+00   0.255595E-08   0.255158E-08   0.000000E+00   0.552113E+00   0.552113E+00   0.552113E+00   0.129131E-05   0.542622E+00   0.523180E+00   0.975199E-06
   0.362708E+02   0.552536E+00   0.396404E+00   0.241279E-08   0.240867E-08   0.000000E+00   0.526877E+00   0.526877E+00   0.526877E+00   0.123228E-05   0.517777E+00   0.499291E+00   0.922644E-06
   0.364526E+02   0.526432E+00   0.377767E+00   0.227394E-08   0.227005E-08   0.000000E+00   0.502000E+00   0.502000E+00   0.502000E+00   0.117410E-05   0.493289E+00   0.475742E+00   0.871416E-06
   0.366353E+02   0.500717E+00   0.359403E+00   0.213934E-08   0.213567E-08   0.000000E+00   0.477493E+00   0.477493E+00   0.477493E+00   0.111678E-05   0.469167E+00   0.452542E+00   0.821521E-06
   0.368189E+02   0.475384E+00   0.341309E+00   0.200887E-08   0.200543E-08   0.000000E+00   0.453350E+00   0.453350E+00   0.453350E+00   0.106031E-05   0.445405E+00   0.429685E+00   0.772935E-06
   0.370035E+02   0.450188E+00   0.323307E+00   0.188141E-08   0.187818E-08   0.000000E+00   0.429336E+00   0.429336E+00   0.429336E+00   0.100415E-05   0.421774E+00   0.406949E+00   0.725230E-06
   0.371889E+02   0.425663E+00   0.305781E+00   0.175916E-08   0.175614E-08   0.000000E+00   0.405961E+00   0.405961E+00   0.405961E+00   0.949480E-06   0.398773E+00   0.384818E+00   0.679293E-06
   0.373754E+02   0.401571E+00   0.288561E+00   0.164102E-08   0.163819E-08   0.000000E+00   0.382999E+00   0.382999E+00   0.382999E+00   0.895774E-06   0.376181E+00   0.363077E+00   0.634708E-06
   0.375627E+02   0.377871E+00   0.271616E+00   0.152670E-08   0.152407E-08   0.000000E+00   0.360409E+00   0.360409E+00   0.360409E+00   0.842939E-06   0.353957E+00   0.341686E+00   0.591385E-06
   0.377510E+02   0.354628E+00   0.254993E+00   0.141642E-08   0.141397E-08   0.000000E+00   0.338254E+00   0.338254E+00   0.338254E+00   0.791122E-06   0.332165E+00   0.320707E+00   0.549421E-06
   0.379402E+02   0.331874E+00   0.238717E+00   0.131020E-08   0.130794E-08   0.000000E+00   0.316565E+00   0.316565E+00   0.316565E+00   0.740395E-06   0.310833E+00   0.300168E+00   0.508847E-06
   0.381304E+02   0.309425E+00   0.222653E+00   0.120721E-08   0.120512E-08   0.000000E+00   0.295165E+00   0.295165E+00   0.295165E+00   0.690344E-06   0.289788E+00   0.279902E+00   0.469354E-06
   0.383215E+02   0.287438E+00   0.206916E+00   0.110803E-08   0.110610E-08   0.000000E+00   0.274205E+00   0.274205E+00   0.274205E+00   0.641322E-06   0.269179E+00   0.260051E+00   0.431180E-06
   0.385136E+02   0.266107E+00   0.191644E+00   0.101331E-08   0.101155E-08   0.000000E+00   0.253870E+00   0.253870E+00   0.253870E+00   0.593762E-06   0.249186E+00   0.240791E+00   0.394611E-06
   0.387066E+02   0.245042E+00   0.176558E+00   0.921444E-09   0.919836E-09   0.000000E+00   0.233787E+00   0.233787E+00   0.233787E+00   0.546792E-06   0.229445E+00   0.221769E+00   0.359014E-06
   0.389007E+02   0.224347E+00   0.161731E+00   0.832778E-09   0.831320E-09   0.000000E+00   0.214057E+00   0.214057E+00   0.214057E+00   0.500646E-06   0.210053E+00   0.203078E+00   0.324555E-06
   0.390957E+02   0.204488E+00   0.147499E+00   0.748996E-09   0.747680E-09   0.000000E+00   0.195122E+00   0.195122E+00   0.195122E+00   0.456360E-06   0.191445E+00   0.185141E+00   0.291900E-06
   0.392916E+02   0.184395E+00   0.133093E+00   0.665955E-09   0.664780E-09   0.000000E+00   0.175964E+00   0.175964E+00   0.175964E+00   0.411553E-06   0.172621E+00   0.166990E+00   0.259433E-06
   0.394886E+02   0.165167E+00   0.119302E+00   0.587771E-09   0.586728E-09   0.000000E+00   0.157630E+00   0.157630E+00   0.157630E+00   0.368671E-06   0.154609E+00   0.149619E+00   0.228799E-06
   0.396865E+02   0.147238E+00   0.106438E+00   0.515925E-09   0.515005E-09   0.000000E+00   0.140533E+00   0.140533E+00   0.140533E+00   0.328684E-06   0.137816E+00   0.133418E+00   0.200601E-06
   0.398854E+02   0.129116E+00   0.934313E-01   0.444778E-09   0.443979E-09   0.000000E+00   0.123252E+00   0.123252E+00   0.123252E+00   0.288266E-06   0.120844E+00   0.117041E+00   0.172607E-06
   0.400854E+02   0.111519E+00   0.807951E-01   0.376932E-09   0.376248E-09   0.000000E+00   0.106470E+00   0.106470E+00   0.106470E+00   0.249016E-06   0.104366E+00   0.101136E+00   0.145867E-06
   0.402863E+02   0.944415E-01   0.685266E-01   0.312293E-09   0.311719E-09   0.000000E+00   0.901826E-01   0.901826E-01   0.901826E-01   0.210923E-06   0.883771E-01   0.856988E-01   0.120354E-06
   0.404882E+02   0.778429E-01   0.565971E-01   0.250638E-09   0.250169E-09   0.000000E+00   0.743513E-01   0.743513E-01   0.743513E-01   0.173896E-06   0.728387E-01   0.706919E-01   0.959886E-07
   0.406912E+02   0.617434E-01   0.450197E-01   0.191972E-09   0.191604E-09   0.000000E+00   0.589950E-01   0.589950E-01   0.589950E-01   0.137980E-06   0.577693E-01   0.561332E-01   0.727900E-07
   0.408952E+02   0.462383E-01   0.338647E-01   0.136551E-09   0.136277E-09   0.000000E+00   0.442048E-01   0.442048E-01   0.442048E-01   0.103388E-06   0.432588E-01   0.421098E-01   0.508638E-07
   0.411002E+02   0.312467E-01   0.230731E-01   0.840170E-10   0.838334E-10   0.000000E+00   0.299035E-01   0.299035E-01   0.299035E-01   0.699395E-07   0.292311E-01   0.285481E-01   0.300802E-07
   0.413062E+02   0.169654E-01   0.127863E-01   0.349711E-10   0.348716E-10   0.000000E+00   0.162786E-01   0.162786E-01   0.162786E-01   0.380732E-07   0.158699E-01   0.156260E-01   0.106881E-07
   0.415132E+02   0.305240E-02   0.275926E-02   0.118324E-10   0.118516E-10   0.000000E+00   0.300422E-02   0.300422E-02   0.300422E-02   0.702641E-08   0.285571E-02   0.303464E-02   0.780239E-08
   0.417213E+02   0.105829E-01   0.707354E-02   0.567463E-10   0.566882E-10   0.000000E+00   0.100061E-01   0.100061E-01   0.100061E-01   0.234028E-07   0.989625E-02   0.930804E-02   0.255219E-07
   0.419304E+02   0.232802E-01   0.162367E-01   0.976355E-10   0.975069E-10   0.000000E+00   0.221227E-01   0.221227E-01   0.221227E-01   0.517415E-07   0.217687E-01   0.208048E-01   0.416167E-07
   0.421406E+02   0.354763E-01   0.250446E-01   0.136033E-09   0.135838E-09   0.000000E+00   0.337620E-01   0.337620E-01   0.337620E-01   0.789640E-07   0.331703E-01   0.318508E-01   0.566869E-07
   0.423518E+02   0.472590E-01   0.335602E-01   0.172288E-09   0.172030E-09   0.000000E+00   0.450077E-01   0.450077E-01   0.450077E-01   0.105266E-06   0.441831E-01   0.425251E-01   0.708671E-07
   0.425641E+02   0.586283E-01   0.417835E-01   0.206451E-09   0.206135E-09   0.000000E+00   0.558600E-01   0.558600E-01   0.558600E-01   0.130648E-06   0.548071E-01   0.528281E-01   0.841701E-07
   0.427775E+02   0.689892E-01   0.492850E-01   0.236695E-09   0.236325E-09   0.000000E+00   0.657510E-01   0.657510E-01   0.657510E-01   0.153781E-06   0.644861E-01   0.622206E-01   0.958718E-07
   0.429919E+02   0.791199E-01   0.566259E-01   0.265563E-09   0.265144E-09   0.000000E+00   0.754232E-01   0.754232E-01   0.754232E-01   0.176403E-06   0.739478E-01   0.714074E-01   0.106972E-06
   0.432074E+02   0.885907E-01   0.634966E-01   0.291756E-09   0.291291E-09   0.000000E+00   0.844667E-01   0.844667E-01   0.844667E-01   0.197554E-06   0.827910E-01   0.799996E-01   0.116952E-06
   0.434240E+02   0.974494E-01   0.699301E-01   0.315496E-09   0.314989E-09   0.000000E+00   0.929269E-01   0.929269E-01   0.929269E-01   0.217341E-06   0.910597E-01   0.880396E-01   0.125903E-06
   0.436416E+02   0.105880E+00   0.760607E-01   0.337406E-09   0.336861E-09   0.000000E+00   0.100980E+00   0.100980E+00   0.100980E+00   0.236176E-06   0.989271E-01   0.956952E-01   0.134063E-06
   0.438604E+02   0.113793E+00   0.818214E-01   0.357264E-09   0.356683E-09   0.000000E+00   0.108539E+00   0.108539E+00   0.108539E+00   0.253856E-06   0.106308E+00   0.102883E+00   0.141346E-06
   0.440802E+02   0.120822E+00   0.869485E-01   0.374038E-09   0.373427E-09   0.000000E+00   0.115255E+00   0.115255E+00   0.115255E+00   0.269563E-06   0.112861E+00   0.109273E+00   0.147350E-06
   0.443012E+02   0.127578E+00   0.918840E-01   0.389617E-09   0.388978E-09   0.000000E+00   0.121712E+00   0.121712E+00   0.121712E+00   0.284666E-06   0.119159E+00   0.115419E+00   0.152810E-06
   0.445233E+02   0.134326E+00   0.968178E-01   0.404788E-09   0.404122E-09   0.000000E+00   0.128162E+00   0.128162E+00   0.128162E+00   0.299750E-06   0.125446E+00   0.121559E+00   0.158024E-06
   0.447464E+02   0.139970E+00   0.100958E+00   0.416423E-09   0.415735E-09   0.000000E+00   0.133559E+00   0.133559E+00   0.133559E+00   0.312374E-06   0.130701E+00   0.126702E+00   0.161794E-06
   0.449707E+02   0.144217E+00   0.104090E+00   0.423793E-09   0.423091E-09   0.000000E+00   0.137622E+00   0.137622E+00   0.137622E+00   0.321877E-06   0.134649E+00   0.130578E+00   0.163855E-06
   0.451961E+02   0.148625E+00   0.107344E+00   0.431402E-09   0.430686E-09   0.000000E+00   0.141841E+00   0.141841E+00   0.141841E+00   0.331743E-06   0.138747E+00   0.134604E+00   0.165924E-06
   0.454227E+02   0.152596E+00   0.110285E+00   0.437576E-09   0.436848E-09   0.000000E+00   0.145642E+00   0.145642E+00   0.145642E+00   0.340635E-06   0.142435E+00   0.138236E+00   0.167366E-06
   0.456504E+02   0.156065E+00   0.112866E+00   0.442179E-09   0.441441E-09   0.000000E+00   0.148966E+00   0.148966E+00   0.148966E+00   0.348408E-06   0.145654E+00   0.141414E+00   0.168134E-06
   0.458792E+02   0.158802E+00   0.114920E+00   0.444633E-09   0.443890E-09   0.000000E+00   0.151590E+00   0.151590E+00   0.151590E+00   0.354546E-06   0.148188E+00   0.143930E+00   0.168020E-06
   0.461092E+02   0.161090E+00   0.116650E+00   0.445762E-09   0.445015E-09   0.000000E+00   0.153786E+00   0.153786E+00   0.153786E+00   0.359682E-06   0.150302E+00   0.146040E+00   0.167338E-06
   0.463403E+02   0.162856E+00   0.118006E+00   0.445414E-09   0.444667E-09   0.000000E+00   0.155485E+00   0.155485E+00   0.155485E+00   0.363655E-06   0.151928E+00   0.147678E+00   0.166036E-06
   0.465726E+02   0.164181E+00   0.119044E+00   0.443852E-09   0.443106E-09   0.000000E+00   0.156763E+00   0.156763E+00   0.156763E+00   0.366645E-06   0.153142E+00   0.148917E+00   0.164223E-06
   0.468060E+02   0.164960E+00   0.119688E+00   0.440834E-09   0.440092E-09   0.000000E+00   0.157520E+00   0.157520E+00   0.157520E+00   0.368414E-06   0.153846E+00   0.149662E+00   0.161815E-06
   0.470406E+02   0.165336E+00   0.120041E+00   0.436777E-09   0.436040E-09   0.000000E+00   0.157892E+00   0.157892E+00   0.157892E+00   0.369285E-06   0.154173E+00   0.150042E+00   0.158973E-06
   0.472764E+02   0.165002E+00   0.119880E+00   0.430936E-09   0.430208E-09   0.000000E+00   0.157587E+00   0.157587E+00   0.157587E+00   0.368571E-06   0.153838E+00   0.149779E+00   0.155444E-06
   0.475134E+02   0.164284E+00   0.119440E+00   0.424187E-09   0.423469E-09   0.000000E+00   0.156914E+00   0.156914E+00   0.156914E+00   0.366998E-06   0.153145E+00   0.149167E+00   0.151548E-06
   0.477515E+02   0.163246E+00   0.118770E+00   0.416717E-09   0.416011E-09   0.000000E+00   0.155937E+00   0.155937E+00   0.155937E+00   0.364712E-06   0.152153E+00   0.148266E+00   0.147361E-06
   0.479909E+02   0.161682E+00   0.117717E+00   0.408048E-09   0.407356E-09   0.000000E+00   0.154457E+00   0.154457E+00   0.154457E+00   0.361251E-06   0.150671E+00   0.146887E+00   0.142727E-06
   0.482315E+02   0.159655E+00   0.116326E+00   0.398374E-09   0.397697E-09   0.000000E+00   0.152535E+00   0.152535E+00   0.152535E+00   0.356754E-06   0.148757E+00   0.145087E+00   0.137727E-06
   0.484732E+02   0.157217E+00   0.114636E+00   0.387856E-09   0.387195E-09   0.000000E+00   0.150220E+00   0.150220E+00   0.150220E+00   0.351340E-06   0.146460E+00   0.142914E+00   0.132431E-06
   0.487162E+02   0.154447E+00   0.112704E+00   0.376708E-09   0.376066E-09   0.000000E+00   0.147587E+00   0.147587E+00   0.147587E+00   0.345183E-06   0.143854E+00   0.140439E+00   0.126918E-06
   0.489604E+02   0.151146E+00   0.110383E+00   0.364495E-09   0.363871E-09   0.000000E+00   0.144447E+00   0.144447E+00   0.144447E+00   0.337839E-06   0.140755E+00   0.137480E+00   0.121064E-06
   0.492058E+02   0.147672E+00   0.107935E+00   0.352078E-09   0.351475E-09   0.000000E+00   0.141141E+00   0.141141E+00   0.141141E+00   0.330107E-06   0.137494E+00   0.134364E+00   0.115159E-06
   0.494524E+02   0.143739E+00   0.105150E+00   0.338820E-09   0.338239E-09   0.000000E+00   0.137398E+00   0.137398E+00   0.137398E+00   0.321351E-06   0.133808E+00   0.130830E+00   0.109014E-06
   0.497003E+02   0.139539E+00   0.102167E+00   0.325182E-09   0.324623E-09   0.000000E+00   0.133397E+00   0.133397E+00   0.133397E+00   0.311995E-06   0.129873E+00   0.127051E+00   0.102787E-06
   0.499495E+02   0.134994E+00   0.989297E-01   0.311011E-09   0.310476E-09   0.000000E+00   0.129067E+00   0.129067E+00   0.129067E+00   0.301868E-06   0.125619E+00   0.122958E+00   0.964471E-07
