# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_dmeff          12:T_dmeff               13:Vrel_dmeff            14:dkappa_dmeff          15:dkappaT_dmeff         16:cdmeff2               17:(.)rho_lambda         18:(.)rho_fld            19:(.)w_fld              20:(.)rho_ur             21:(.)rho_crit           22:(.)rho_tot            23:(.)p_tot              24:(.)p_tot_prime        25:gr.fac. D             26:gr.fac. f          
       6.476442714849e+05       1.799170545729e-09       7.148261689690e-01       9.071866413477e+05       1.415777238023e+04       2.186038098876e-02       9.169214336813e+09       4.125939190341e-01       4.840919581690e+11       6.960879716719e+08       3.539681387864e+09       4.942711419318e+05       0.000000000000e+00       1.355395978539e-02       6.990876919356e-03       7.062401232622e-08       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       3.346598747112e+11       8.229876022397e+11       8.229876022397e+11       2.729172776267e+11      -1.529151338592e+12       2.177750126871e-04       5.983801754631e-02 
       6.431422283373e+05       1.824425387646e-09       7.198235054530e-01       8.946341544547e+05       1.415776738289e+04       2.201339726377e-02       9.105472220680e+09       4.154775726487e-01       4.707711898582e+11       6.816722833359e+08       3.466376079091e+09       4.875097388209e+05       0.000000000000e+00       1.308883903910e-02       6.750976407520e-03       6.966450699436e-08       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       3.254510320963e+11       8.003702703169e+11       8.003702703169e+11       2.654074073182e+11      -1.476763003762e+12       2.178659544832e-04       5.986599183704e-02 
       6.386714804265e+05       1.850034576727e-09       7.248557329567e-01       8.822554627021e+05       1.415776235066e+04       2.216748456299e-02       9.042173197786e+09       4.183813487249e-01       4.578169686030e+11       6.675551369526e+08       3.394588887908e+09       4.808392620342e+05       0.000000000000e+00       1.263989802460e-02       6.519421096294e-03       6.871769462739e-08       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       3.164955888399e+11       7.783747014678e+11       7.783747014678e+11       2.581041858143e+11      -1.426169655714e+12       2.179569770558e-04       5.989431092668e-02 
       6.342318102087e+05       1.876003081533e-09       7.299230944536e-01       8.700481590448e+05       1.415775728330e+04       2.232265038234e-02       8.979314188041e+09       4.213053872368e-01       4.452192081590e+11       6.537303498745e+08       3.324288374894e+09       4.742585387409e+05       0.000000000000e+00       1.220656630565e-02       6.295916765428e-03       6.778341821010e-08       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       3.077865721734e+11       7.569837990572e+11       7.569837990572e+11       2.510019267775e+11      -1.377309787790e+12       2.180480810004e-04       5.992297705649e-02 
       6.298230016523e+05       1.902335940224e-09       7.350258346014e-01       8.580098697802e+05       1.415775218056e+04       2.247890227019e-02       8.916892132763e+09       4.242498291256e-01       4.329680998241e+11       6.401918674930e+08       3.255443751720e+09       4.677664096455e+05       0.000000000000e+00       1.178829380922e-02       6.080179697619e-03       6.686152232250e-08       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       2.993172011969e+11       7.361809366402e+11       7.361809366402e+11       2.440951003403e+11      -1.330124001039e+12       2.181392669172e-04       5.995199248272e-02 
       6.254448402274e+05       1.929038261534e-09       7.401641997494e-01       8.461382540867e+05       1.415774704220e+04       2.263624782771e-02       8.854903994533e+09       4.272148163069e-01       4.210541048007e+11       6.269337605874e+08       3.188024867668e+09       4.613617288824e+05       0.000000000000e+00       1.138455009097e-02       5.871936299681e-03       6.595185313496e-08       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       2.910808815999e+11       7.159499450289e+11       7.159499450289e+11       2.373783288002e+11      -1.284554931989e+12       2.182305354107e-04       5.998135947665e-02 
       6.210971128953e+05       1.956115225757e-09       7.453384379551e-01       8.344310035679e+05       1.415774186796e+04       2.279469470928e-02       8.793346757047e+09       4.302004916770e-01       4.094679467696e+11       6.139502227276e+08       3.122002196423e+09       4.550433639105e+05       0.000000000000e+00       1.099482362745e-02       5.670922737456e-03       6.505425840296e-08       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       2.830712005266e+11       6.962750997153e+11       6.962750997153e+11       2.308463824321e+11      -1.240547182891e+12       2.183218870899e-04       6.001108032474e-02 
       6.167796080983e+05       1.983572085748e-09       7.505487989947e-01       8.228858418035e+05       1.415773665760e+04       2.295425062284e-02       8.732217424967e+09       4.332069991193e-01       3.982006046666e+11       6.012355677316e+08       3.057346823146e+09       4.488101954069e+05       0.000000000000e+00       1.061862113396e-02       5.476884584004e-03       6.416858746145e-08       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       2.752819215831e+11       6.771411086406e+11       6.771411086406e+11       2.244941754166e+11      -1.198047254353e+12       2.184133225680e-04       6.004115732869e-02 
       6.124921157492e+05       2.011414167938e-09       7.557955343709e-01       8.115005239062e+05       1.415773141086e+04       2.311492333027e-02       8.671513023779e+09       4.362344835118e-01       3.872433056595e+11       5.887842271753e+08       2.994030431806e+09       4.426611171592e+05       0.000000000000e+00       1.025546690725e-02       5.289576480551e-03       6.329469121883e-08       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       2.677069799815e+11       6.585331003000e+11       6.585331003000e+11       2.183167618803e+11      -1.157003480287e+12       2.185048424631e-04       6.007159280554e-02 
       6.082344272214e+05       2.039646873363e-09       7.610788973307e-01       8.002728360850e+05       1.415772612750e+04       2.327672064775e-02       8.611230599642e+09       4.392830907331e-01       3.765875183166e+11       5.765907479534e+08       2.932025292784e+09       4.365950359576e+05       0.000000000000e+00       9.904902192009e-03       5.108761809758e-03       6.243242215054e-08       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       2.603404778182e+11       6.404366121756e+11       6.404366121756e+11       2.123093320449e+11      -1.117365965078e+12       2.185964473977e-04       6.010238908777e-02 
       6.040063353383e+05       2.068275678708e-09       7.663991428744e-01       7.892005952146e+05       1.415772080725e+04       2.343965044617e-02       8.551367219252e+09       4.423529676696e-01       3.662249459652e+11       5.646497898913e+08       2.871304250724e+09       4.306108714862e+05       0.000000000000e+00       9.566484570397e-03       4.934212380847e-03       6.158163429235e-08       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       2.531766794813e+11       6.228375794871e+11       6.228375794871e+11       2.064672084822e+11      -1.079086522916e+12       2.186881379986e-04       6.013354852339e-02 
       5.998076343636e+05       2.097306137365e-09       7.717565277690e-01       7.782816484101e+05       1.415771544987e+04       2.360372065149e-02       8.491919969693e+09       4.454442622224e-01       3.561475202307e+11       5.529561234069e+08       2.811840712644e+09       4.247075562132e+05       0.000000000000e+00       9.239787373747e-03       4.765708126161e-03       6.074218323325e-08       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       2.462100071853e+11       6.057223242520e+11       6.057223242520e+11       2.007858424720e+11      -1.042118619198e+12       2.187799148977e-04       6.016507347602e-02 
       5.956381199910e+05       2.126743880502e-09       7.771513105563e-01       7.675138726085e+05       1.415771005508e+04       2.376893924512e-02       8.432885958299e+09       4.485571233141e-01       3.463473947553e+11       5.415046272195e+08       2.753608636286e+09       4.188840352815e+05       0.000000000000e+00       8.924399115593e-03       4.603036808739e-03       5.991392610810e-08       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       2.394350366277e+11       5.890775446466e+11       5.890775446466e+11       1.952608104610e+11      -1.006417313946e+12       2.188717787311e-04       6.019696632501e-02 
       5.914975893346e+05       2.156594618158e-09       7.825837515702e-01       7.568951741554e+05       1.415770462264e+04       2.393531426435e-02       8.374262312510e+09       4.516917008957e-01       3.368169390886e+11       5.302902861075e+08       2.696582518717e+09       4.131392663980e+05       0.000000000000e+00       8.619922945294e-03       4.445993740504e-03       5.909672158992e-08       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       2.328464927663e+11       5.728903046597e+11       5.728903046597e+11       1.898878106183e+11      -9.719392071558e+11       2.189637301399e-04       6.022922946554e-02 
       5.873858409188e+05       2.186864140337e-09       7.880541129452e-01       7.464234883975e+05       1.415769915228e+04       2.410285380268e-02       8.316046179737e+09       4.548481459538e-01       3.275487327463e+11       5.193081887117e+08       2.640737385151e+09       4.074722197230e+05       0.000000000000e+00       8.325976121486e-03       4.294381510675e-03       5.829042988193e-08       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       2.264392457113e+11       5.571480240314e+11       5.571480240314e+11       1.846626594859e+11      -9.386423860268e+11       2.190557697697e-04       6.026186530868e-02 
       5.833026746682e+05       2.217558318135e-09       7.935626586295e-01       7.360967792810e+05       1.415769364374e+04       2.427156601026e-02       8.258234727219e+09       4.580266105175e-01       3.185355594328e+11       5.085535253846e+08       2.586048778020e+09       4.018818777587e+05       0.000000000000e+00       8.042189504634e-03       4.148009724039e-03       5.749491270928e-08       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       2.202083067317e+11       5.418384684679e+11       5.418384684679e+11       1.795812887215e+11      -9.064863739953e+11       2.191478982710e-04       6.029487628153e-02 
       5.792478918987e+05       2.248683104867e-09       7.991096544029e-01       7.259130389556e+05       1.415768809674e+04       2.444145909427e-02       8.200825141885e+09       4.612272476655e-01       3.097704014225e+11       4.980215860839e+08       2.532492746256e+09       3.963672352381e+05       0.000000000000e+00       7.768207067999e-03       4.006694748718e-03       5.671003331055e-08       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       2.141488243709e+11       5.269497401257e+11       5.269497401257e+11       1.746397419311e+11      -8.754320815158e+11       2.192401162989e-04       6.032826482729e-02 
       5.752212953069e+05       2.280244537220e-09       8.046953678768e-01       7.158702873832e+05       1.415768251103e+04       2.461254131931e-02       8.143814630220e+09       4.644502115333e-01       3.012464340958e+11       4.877077583094e+08       2.480045834807e+09       3.909272990132e+05       0.000000000000e+00       7.503685426345e-03       3.870259473080e-03       5.593565642903e-08       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       2.082560806692e+11       5.124702683581e+11       5.124702683581e+11       1.698341715883e+11      -8.454417585296e+11       2.193324245134e-04       6.036203340535e-02 
       5.712226889612e+05       2.312248736417e-09       8.103200685218e-01       7.059665719532e+05       1.415767688633e+04       2.478482100781e-02       8.087200418129e+09       4.676956573205e-01       2.929570206256e+11       4.776075250837e+08       2.428685074362e+09       3.855610879429e+05       0.000000000000e+00       7.248293381736e-03       3.738533071473e-03       5.517164830370e-08       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       2.025254874904e+11       4.983888007154e+11       4.983888007154e+11       1.651608360387e+11      -8.164789485616e+11       2.194248235795e-04       6.039618449143e-02 
       5.672518782918e+05       2.344701909400e-09       8.159840276694e-01       6.961999671023e+05       1.415767122237e+04       2.495830654046e-02       8.030979750797e+09       4.709637412977e-01       2.848957068093e+11       4.677164629732e+08       2.378387971289e+09       3.802676327816e+05       0.000000000000e+00       7.001711485804e-03       3.611350778454e-03       5.441787666001e-08       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       1.969525829497e+11       4.846943941933e+11       4.846943941933e+11       1.606160965863e+11      -7.885084443907e+11       2.195173141668e-04       6.043072057764e-02 
       5.633086700816e+05       2.377610350031e-09       8.216875185281e-01       6.865685739398e+05       1.415766551888e+04       2.513300635657e-02       7.975149892564e+09       4.742546208141e-01       2.770562160442e+11       4.580302401514e+08       2.329132497791e+09       3.750459760661e+05       0.000000000000e+00       6.763631617892e-03       3.488553671195e-03       5.367421070052e-08       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       1.915330279396e+11       4.713764067217e+11       4.713764067217e+11       1.561964146613e+11      -7.614962452390e+11       2.196098969501e-04       6.046564417259e-02 
       5.593928724563e+05       2.410980440299e-09       8.274308161963e-01       6.770705198780e+05       1.415765977558e+04       2.530892895450e-02       7.919708126781e+09       4.775684543048e-01       2.694324444400e+11       4.485446145014e+08       2.280897082252e+09       3.698951720045e+05       0.000000000000e+00       6.533756578481e-03       3.369988459788e-03       5.294052109524e-08       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       1.862626027511e+11       4.584244888879e+11       4.584244888879e+11       1.518983490637e+11      -7.354095154283e+11       2.197025726090e-04       6.050095780149e-02 
       5.555042948759e+05       2.444818651562e-09       8.332141976789e-01       6.677039582682e+05       1.415765399220e+04       2.548608289208e-02       7.864651755686e+09       4.809054012981e-01       2.620184560667e+11       4.392554317585e+08       2.233660599793e+09       3.648142863635e+05       0.000000000000e+00       6.311799697357e-03       3.255507285141e-03       5.221667997189e-08       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       1.811372037887e+11       4.458285758870e+11       4.458285758870e+11       1.477185532851e+11      -7.102165444538e+11       2.197953418280e-04       6.053666400627e-02 
       5.516427481243e+05       2.479131545790e-09       8.390379418943e-01       6.584670680408e+05       1.415764816845e+04       2.566447678704e-02       7.809978100271e+09       4.842656224228e-01       2.548084783326e+11       4.301586236902e+08       2.187402363021e+09       3.598023963565e+05       0.000000000000e+00       6.097484455974e-03       3.144967524203e-03       5.150256090586e-08       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       1.761528403750e+11       4.335788796943e+11       4.335788796943e+11       1.436537729025e+11      -6.858867084255e+11       2.198882052970e-04       6.057276534564e-02 
       5.478080443013e+05       2.513925776833e-09       8.449023296889e-01       6.493580533517e+05       1.415764230407e+04       2.584411931739e-02       7.755684500149e+09       4.876492794161e-01       2.477968974897e+11       4.212502063154e+08       2.142102112965e+09       3.548585905314e+05       0.000000000000e+00       5.890544123496e-03       3.038231602235e-03       5.079803891015e-08       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       1.713056316437e+11       4.216658814527e+11       4.216658814527e+11       1.397008430445e+11      -6.623904328316e+11       2.199811637105e-04       6.060926439523e-02 
       5.439999968123e+05       2.549208091706e-09       8.508076438538e-01       6.403751432320e+05       1.415763639875e+04       2.602501922186e-02       7.701768313427e+09       4.910565351306e-01       2.409782542632e+11       4.125262781585e+08       2.097740010210e+09       3.499819686591e+05       0.000000000000e+00       5.690721406021e-03       2.935166811895e-03       5.010299042504e-08       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       1.665918035178e+11       4.100803240694e+11       4.100803240694e+11       1.358566859270e+11      -6.396991565773e+11       2.200742177684e-04       6.064616374768e-02 
       5.402184203603e+05       2.584985331890e-09       8.567541691336e-01       6.315165912440e+05       1.415763045223e+04       2.620718530034e-02       7.648226916577e+09       4.944875535423e-01       2.343472396002e+11       4.039830185418e+08       2.054296626202e+09       3.451716416219e+05       0.000000000000e+00       5.497768108506e-03       2.835645138859e-03       4.941729330770e-08       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       1.620076857715e+11       3.988132050164e+11       3.988132050164e+11       1.321183084572e+11      -6.177852972570e+11       2.201673681756e-04       6.068346601271e-02 
       5.364631309359e+05       2.621264434655e-09       8.627421922429e-01       6.227806751411e+05       1.415762446420e+04       2.639062641430e-02       7.595057704306e+09       4.979424997581e-01       2.278986905368e+11       3.956166859116e+08       2.011752934742e+09       3.404267313014e+05       0.000000000000e+00       5.311444808928e-03       2.739543093760e-03       4.874082682163e-08       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       1.575497091718e+11       3.878557693293e+11       3.878557693293e+11       1.284827999029e+11      -5.966222176154e+11       2.202606156424e-04       6.072117381729e-02 
       5.327339458092e+05       2.658052434395e-09       8.687720018788e-01       6.141656965330e+05       1.415761843439e+04       2.657535148720e-02       7.542258089434e+09       5.014215400233e-01       2.216275861778e+11       3.874236161997e+08       1.970090303654e+09       3.357463704680e+05       0.000000000000e+00       5.131520544242e-03       2.646741550216e-03       4.807347162593e-08       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       1.532144027002e+11       3.771995027979e+11       3.771995027979e+11       1.249473296260e+11      -5.761841931592e+11       2.203539608841e-04       6.075928980569e-02 
       5.290306835203e+05       2.695356463989e-09       8.748438887360e-01       6.056699805548e+05       1.415761236251e+04       2.676136950494e-02       7.489825502765e+09       5.049248417297e-01       2.155290437875e+11       3.794002212189e+08       1.929290486624e+09       3.311297026699e+05       0.000000000000e+00       4.957772507693e-03       2.557125588701e-03       4.741510976459e-08       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       1.489983908499e+11       3.668361253452e+11       3.668361253452e+11       1.215091448791e+11      -5.564463808780e+11       2.204474046213e-04       6.079781663958e-02 
       5.253531638707e+05       2.733183756176e-09       8.809581455153e-01       5.972918755412e+05       1.415760624825e+04       2.694868951630e-02       7.437757392960e+09       5.084525734229e-01       2.095983149877e+11       3.715429870913e+08       1.889335615209e+09       3.265758821220e+05       0.000000000000e+00       4.789985757083e-03       2.470584346084e-03       4.676562465552e-08       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       1.448983909974e+11       3.567575845875e+11       3.567575845875e+11       1.181655686617e+11      -5.373847890370e+11       2.205409475799e-04       6.083675699819e-02 
       5.217012079146e+05       2.771541644950e-09       8.871150669438e-01       5.890297527053e+05       1.415760009133e+04       2.713732063340e-02       7.386051226418e+09       5.120049048107e-01       2.038307820613e+11       3.638484727097e+08       1.850208191013e+09       3.220840735962e+05       0.000000000000e+00       4.627952933586e-03       2.387010870591e-03       4.612490107960e-08       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       1.409112108471e+11       3.469560495720e+11       3.469560495720e+11       1.149139976361e+11      -5.189762480059e+11       2.206345904912e-04       6.087611357834e-02 
       5.180746379500e+05       2.810437566975e-09       8.933149497825e-01       5.808820058216e+05       1.415759389145e+04       2.732727203207e-02       7.334704487148e+09       5.155820067706e-01       1.982219543560e+11       3.563133082301e+08       1.811891078021e+09       3.176534523111e+05       0.000000000000e+00       4.471473990725e-03       2.306301982020e-03       4.549282516958e-08       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       1.370337459451e+11       3.374239046874e+11       3.374239046874e+11       1.117519001004e+11      -5.011983820860e+11       2.207283340917e-04       6.091588909461e-02 
       5.144732775103e+05       2.849879063021e-09       8.995580928458e-01       5.728470509135e+05       1.415758764830e+04       2.751855295237e-02       7.283714676649e+09       5.191840513575e-01       1.927674647887e+11       3.489341935965e+08       1.774367495097e+09       3.132832038231e+05       0.000000000000e+00       4.320355933142e-03       2.228358137005e-03       4.486928439892e-08       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       1.332629772629e+11       3.281537437403e+11       3.281537437403e+11       1.086768140172e+11      -4.840295823045e+11       2.208221791236e-04       6.095608627941e-02 
       5.108969513555e+05       2.889873779418e-09       9.058447970147e-01       5.649233259448e+05       1.415758136160e+04       2.771117269904e-02       7.233079313790e+09       5.228112118126e-01       1.874630664449e+11       3.417078970949e+08       1.737621008631e+09       3.089725239166e+05       0.000000000000e+00       4.174412564814e-03       2.153083299147e-03       4.425416757056e-08       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       1.295959688459e+11       3.191383641966e+11       3.191383641966e+11       1.056863450969e+11      -4.674489801394e+11       2.209161263343e-04       6.099670788310e-02 
       5.073454854638e+05       2.930429469530e-09       9.121753652435e-01       5.571092905161e+05       1.415757503103e+04       2.790514064188e-02       7.182795934683e+09       5.264636625702e-01       1.823046292718e+11       3.346312539386e+08       1.701635525347e+09       3.047206184962e+05       0.000000000000e+00       4.033464246355e-03       2.080384813837e-03       4.364736480561e-08       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       1.260298655283e+11       3.103707615794e+11       3.103707615794e+11       1.027781649334e+11      -4.514364221463e+11       2.210101764767e-04       6.103775667408e-02 
       5.038187070230e+05       2.971553995253e-09       9.185501025859e-01       5.494034255650e+05       1.415756865629e+04       2.810046621627e-02       7.132862092572e+09       5.301415792670e-01       1.772881368630e+11       3.277011648820e+08       1.666395285251e+09       3.005267034779e+05       0.000000000000e+00       3.897337661078e-03       2.010173287598e-03       4.304876753201e-08       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       1.225618907093e+11       3.018441240225e+11       3.018441240225e+11       9.995000919079e+10      -4.359724454539e+11       2.211043303094e-04       6.107923543892e-02 
       5.003164444223e+05       3.013255328529e-09       9.249693162001e-01       5.418042330702e+05       1.415756223708e+04       2.829715892362e-02       7.083275357706e+09       5.338451387494e-01       1.724096833314e+11       3.209145948631e+08       1.631884854729e+09       2.963900046821e+05       0.000000000000e+00       3.765865589514e-03       1.942362471778e-03       4.245826847309e-08       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       1.191893441918e+11       2.935518269728e+11       2.935518269728e+11       9.719967584106e+10      -4.210382540992e+11       2.211985885964e-04       6.112114698245e-02 
       4.968385272437e+05       3.055541552885e-09       9.314333153670e-01       5.343102357606e+05       1.415755577308e+04       2.849522833181e-02       7.034033317224e+09       5.375745190820e-01       1.676654702675e+11       3.142685716743e+08       1.598089119791e+09       2.923097577262e+05       0.000000000000e+00       3.638886692050e-03       1.876869150448e-03       4.187576163616e-08       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       1.159096000796e+11       2.854874280385e+11       2.854874280385e+11       9.452502344901e+10      -4.066156961746e+11       2.212929521075e-04       6.116349412788e-02 
       4.933847862540e+05       3.098420864992e-09       9.379424115032e-01       5.269199768272e+05       1.415754926398e+04       2.869468407567e-02       6.985133575040e+09       5.413298995560e-01       1.630518037824e+11       3.077601846611e+08       1.564993279447e+09       2.882852079183e+05       0.000000000000e+00       3.516245299422e-03       1.813613032335e-03       4.130114230099e-08       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       1.127201047331e+11       2.776446619796e+11       2.776446619796e+11       9.192396950517e+10      -3.926872417569e+11       2.213874216179e-04       6.120627971690e-02 
       4.899550533961e+05       3.141901576245e-09       9.444969181750e-01       5.196320196404e+05       1.415754270948e+04       2.889553585744e-02       6.936573751722e+09       5.451114606970e-01       1.585650916318e+11       3.013865834468e+08       1.532582839230e+09       2.843156101510e+05       0.000000000000e+00       3.397791210751e-03       1.752516646658e-03       4.073430700829e-08       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       1.096183747811e+11       2.700174358355e+11       2.700174358355e+11       8.939448880429e+10      -3.792359615938e+11       2.214819979088e-04       6.124950660981e-02 
       4.865491617814e+05       3.185992114364e-09       9.510971511172e-01       5.124449474695e+05       1.415753610924e+04       2.909779344725e-02       6.888351484379e+09       5.489193842742e-01       1.542018404186e+11       2.951449766847e+08       1.500843604844e+09       2.804002287963e+05       0.000000000000e+00       3.283379498865e-03       1.693505242715e-03       4.017515354818e-08       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       1.066019951869e+11       2.625998241870e+11       2.625998241870e+11       8.693461186850e+10      -3.662455065198e+11       2.215766817667e-04       6.129317768558e-02 
       4.831669456814e+05       3.230701025023e-09       9.577434282419e-01       5.053573632080e+05       1.415752946297e+04       2.930146668360e-02       6.840464426546e+09       5.527538533080e-01       1.499586528734e+11       2.890326308354e+08       1.469761675950e+09       2.765383376010e+05       0.000000000000e+00       3.172870322633e-03       1.636506693086e-03       3.962358094861e-08       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       1.036686173683e+11       2.553860645485e+11       2.553860645485e+11       8.454242341391e+10      -3.537000875785e+11       2.216714739845e-04       6.133729584203e-02 
       4.798082405194e+05       3.276036973496e-09       9.644360696602e-01       4.983678891010e+05       1.415752277033e+04       2.950656547381e-02       6.792910248067e+09       5.566150520788e-01       1.458322252091e+11       2.830468689694e+08       1.439323440078e+09       2.727292195821e+05       0.000000000000e+00       3.066128746063e-03       1.581451400330e-03       3.907948946376e-08       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       1.008159573688e+11       2.483705528870e+11       2.483705528870e+11       8.221606085930e+10      -3.415844568253e+11       2.217663753602e-04       6.138186399588e-02 
       4.764728828630e+05       3.322008746325e-09       9.711753976881e-01       4.914751664776e+05       1.415751603100e+04       2.971309979453e-02       6.745686634985e+09       5.605031661356e-01       1.418193445486e+11       2.771850695953e+08       1.409515566665e+09       2.689721669237e+05       0.000000000000e+00       2.963024563905e-03       1.528272207036e-03       3.854278056248e-08       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       9.804179407933e+10       2.415478392642e+11       2.415478392642e+11       7.995371287597e+10      -3.298838887882e+11       2.218613866983e-04       6.142688508289e-02 
       4.731607104157e+05       3.368625253019e-09       9.779617368731e-01       4.846778554864e+05       1.415750924466e+04       2.992107969223e-02       6.698791289429e+09       5.644183823045e-01       1.379168864232e+11       2.714446655112e+08       1.380325001216e+09       2.652664808744e+05       0.000000000000e+00       2.863432133541e-03       1.476904309108e-03       3.801335691668e-08       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       9.534396750887e+10       2.349126235988e+11       2.349126235988e+11       7.775361797737e+10      -3.185841625644e+11       2.219565088089e-04       6.147236205796e-02 
       4.698715620092e+05       3.415895527765e-09       9.847954139950e-01       4.779746348346e+05       1.415750241098e+04       3.013051528364e-02       6.652221929499e+09       5.683608886975e-01       1.341218123402e+11       2.658231426806e+08       1.351738959588e+09       2.616114716444e+05       0.000000000000e+00       2.767230212915e-03       1.427285172180e-03       3.749112238973e-08       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       9.272037710273e+10       2.284597515452e+11       2.284597515452e+11       7.561406314765e+10      -3.076715445295e+11       2.220517425079e-04       6.151829789526e-02 
       4.666052775956e+05       3.463828731176e-09       9.916767580962e-01       4.713642015312e+05       1.415749552964e+04       3.034141675631e-02       6.605976289160e+09       5.723308747206e-01       1.304311674166e+11       2.603180391314e+08       1.323744922392e+09       2.580064583051e+05       0.000000000000e+00       2.674301804297e-03       1.379354451029e-03       3.697598202488e-08       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       9.016898010698e+10       2.221842104851e+11       2.221842104851e+11       7.353338250786e+10      -2.971327716405e+11       2.221470886176e-04       6.156469558834e-02 
       4.633616982395e+05       3.512434152052e-09       9.986061004875e-01       4.648452706333e+05       1.415748860029e+04       3.055379436904e-02       6.560052118127e+09       5.763285310835e-01       1.268420780788e+11       2.549269438777e+08       1.296330629506e+09       2.544507686873e+05       0.000000000000e+00       2.584534003663e-03       1.333053911889e-03       3.646784203369e-08       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       8.768778997799e+10       2.160811256301e+11       2.160811256301e+11       7.150995601892e+10      -2.869550353094e+11       2.222425479660e-04       6.161155815021e-02 
       4.601406661103e+05       3.561721209172e-09       1.005583774764e+00       4.584165749962e+05       1.415748162262e+04       3.076765845245e-02       6.514447181758e+09       5.803540498076e-01       1.233517498249e+11       2.496474958637e+08       1.269484074711e+09       2.509437392820e+05       0.000000000000e+00       2.497817855488e-03       1.288327357553e-03       3.596660978441e-08       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       8.527487483570e+10       2.101457562312e+11       2.101457562312e+11       6.954220822021e+10      -2.771259658310e+11       2.223381213874e-04       6.165888861350e-02 
       4.569420244746e+05       3.611699453111e-09       1.012610116826e+00       4.520768650266e+05       1.415747459628e+04       3.098301940938e-02       6.469159260946e+09       5.844076242352e-01       1.199574650495e+11       2.444773829299e+08       1.243193500431e+09       2.474847151405e+05       0.000000000000e+00       2.414048212751e-03       1.245120555170e-03       3.547219379051e-08       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       8.292835595944e+10       2.043734918923e+11       2.043734918923e+11       6.762860700297e+10      -2.676336173436e+11       2.224338097219e-04       6.170669003054e-02 
