# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=99
# for k=1.00899e-05 to 203.102 h/Mpc,
# number of wavenumbers equal to 845
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_dmeff                5:d_fld                  6:d_ur                   7:d_tot                  8:phi                    9:psi                   10:t_g                   11:t_b                   12:t_dmeff               13:t_fld                 14:t_ur                  15:t_tot              
       3.373070500968e-02      -1.214596620944e+00      -3.869581342069e+01      -5.794529971951e+01       0.000000000000e+00      -8.854177141505e-01      -5.322559847093e+01       2.280303721765e-01       2.280393697171e-01       1.864902690138e-03       6.387362463595e-02       6.823985677692e-02                      nan      -7.808253666192e-04       6.496814207622e-02 
       3.388539124115e-02      -1.222238460647e+00      -3.879547510527e+01      -5.823021334708e+01       0.000000000000e+00      -8.755819447878e-01      -5.347270828039e+01       2.270197312487e-01       2.270278614750e-01       1.678850259166e-03       6.416189149679e-02       6.856376122630e-02                      nan      -6.972302425429e-04       6.527111556396e-02 
       3.404084716838e-02      -1.228321517484e+00      -3.889577053439e+01      -5.851605344773e+01       0.000000000000e+00      -8.664968393109e-01      -5.372065318388e+01       2.260113068054e-01       2.260186400825e-01       1.467649107192e-03       6.445134315801e-02       6.888873017561e-02                      nan      -5.990769139228e-04       6.557479048310e-02 
       3.419709575014e-02      -1.232664525293e+00      -3.899676945808e+01      -5.880287458939e+01       0.000000000000e+00      -8.582743753635e-01      -5.396948681097e+01       2.250050896874e-01       2.250117026179e-01       1.233678310346e-03       6.474206082764e-02       6.921483532491e-02                      nan      -4.882457605832e-04       6.587926171075e-02 
       3.435416082110e-02      -1.235105451274e+00      -3.909862860340e+01      -5.909074045086e+01       0.000000000000e+00      -8.510106064202e-01      -5.421928420432e+01       2.240011409286e-01       2.240071150554e-01       9.796933276761e-04       6.503416447900e-02       6.954217031303e-02                      nan      -3.669227672096e-04       6.618465161928e-02 
       3.451206713503e-02      -1.235500073177e+00      -3.920131868918e+01      -5.937967110642e+01       0.000000000000e+00      -8.447825161223e-01      -5.447005542128e+01       2.229992430572e-01       2.230046638135e-01       7.088347776571e-04       6.532766085279e-02       6.987075161842e-02                      nan      -2.375783254691e-04       6.649100693938e-02 
       3.467084041087e-02      -1.233729523442e+00      -3.930492803010e+01      -5.966971950282e+01       0.000000000000e+00      -8.396473959806e-01      -5.472185615973e+01       2.219993527519e-01       2.220043081690e-01       4.245749398257e-04       6.562263551074e-02       7.020064860457e-02                      nan      -1.029297458494e-04       6.679843300345e-02 
       3.483050738153e-02      -1.229703717989e+00      -3.940947331537e+01      -5.996093009527e+01       0.000000000000e+00      -8.356369017420e-01      -5.497472398716e+01       2.210013564271e-01       2.210059358593e-01       1.307412578113e-04       6.591913020759e-02       7.053191408591e-02                      nan       3.410101254883e-05       6.710701975564e-02 
       3.499109584590e-02      -1.223355581642e+00      -3.951512503618e+01      -6.025336416786e+01       0.000000000000e+00      -8.327632399410e-01      -5.522873483332e+01       2.200052712621e-01       2.200095641949e-01      -1.686730658980e-04       6.621727693220e-02       7.086463845197e-02                      nan       1.704707428375e-04       6.741690345436e-02 
       3.515263472420e-02      -1.214653859027e+00      -3.962195245214e+01      -6.054709413159e+01       0.000000000000e+00      -8.310104701314e-01      -5.548395778335e+01       2.190110920562e-01       2.190151868954e-01      -4.693822833067e-04       6.651716467938e-02       7.119891496631e-02                      nan       3.030401270334e-04       6.772822098872e-02 
       3.531515411689e-02      -1.203592472824e+00      -3.972999084474e+01      -6.084214605051e+01       0.000000000000e+00      -8.303386182354e-01      -5.574041903909e+01       2.180186112432e-01       2.180225939865e-01      -7.670409749863e-04       6.681883552918e-02       7.153477330678e-02                      nan       4.286694512214e-04       6.804105207503e-02 
       3.547868536756e-02      -1.190205348171e+00      -3.983936014756e+01      -6.113859807735e+01       0.000000000000e+00      -8.306798912341e-01      -5.599820093363e+01       2.170278434233e-01       2.170317961733e-01      -1.057215126126e-03       6.712240722765e-02       7.187231814844e-02                      nan       5.442869329191e-04       6.835555172964e-02 
       3.564326112997e-02      -1.174556019977e+00      -3.995008920614e+01      -6.143649600439e+01       0.000000000000e+00      -8.319424468531e-01      -5.625734522861e+01       2.160386306741e-01       2.160426305515e-01      -1.335476685497e-03       6.742792983088e-02       7.221160302917e-02                      nan       6.469527009951e-04       6.867182510156e-02 
       3.580891543966e-02      -1.156737445931e+00      -4.006235315000e+01      -6.173591914771e+01       0.000000000000e+00      -8.340131971733e-01      -5.651794448387e+01       2.150509989675e-01       2.150551172956e-01      -1.597444501634e-03       6.773555747929e-02       7.255274065407e-02                      nan       7.339204815217e-04       6.899004330887e-02 
       3.597568379052e-02      -1.136884339589e+00      -4.017623955276e+01      -6.203694394969e+01       0.000000000000e+00      -8.367531037448e-01      -5.678007536393e+01       2.140648966916e-01       2.140691971870e-01      -1.838962106421e-03       6.804538388416e-02       7.289582882965e-02                      nan       8.027787835118e-04       6.931035609838e-02 
