# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_dmeff          13:T_dmeff               14:Vrel_dmeff            15:dkappa_dmeff          16:dkappaT_dmeff         17:cdmeff2               18:(.)rho_lambda         19:(.)rho_fld            20:(.)w_fld              21:(.)rho_ur             22:(.)rho_crit           23:(.)rho_tot            24:(.)p_tot              25:(.)p_tot_prime        26:gr.fac. D             27:gr.fac. f          
       3.939349605205e+08       4.871288504102e-15       1.176719108116e-03       3.347747105901e+11       1.415848602773e+04       3.594117661728e-05       5.577522648521e+12       6.793787931981e-04       6.626392787079e+22       1.566484528463e+17       3.332945805240e+08       7.965740474524e+17       1.073669741218e+09       0.000000000000e+00       9.765089818385e+07       5.036649223379e+07       1.542152391187e-04       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       4.580922575742e+22       1.120741068507e+23       1.120741068507e+23       3.735771787607e+22      -1.269896852211e+26       1.427639584772e-04       8.036737494024e-02 
       3.911965843820e+08       4.939725139286e-15       1.184956125144e-03       3.301366309583e+11       1.415848601949e+04       3.619276483628e-05       5.538751385004e+12       6.841344325157e-04       6.444055812462e+22       1.534043582168e+17       3.263922515250e+08       7.800774811448e+17       1.066206297030e+09       0.000000000000e+00       9.529565405447e+07       4.915170171616e+07       1.531430362071e-04       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       4.454870349402e+22       1.089901951005e+23       1.089901951005e+23       3.632975387288e+22      -1.226368838105e+26       1.428439936763e-04       8.032243215299e-02 
       3.884772436289e+08       5.009123238706e-15       1.193250800497e-03       3.255628088839e+11       1.415848601120e+04       3.644611417258e-05       5.500249633746e+12       6.889233611367e-04       6.266736163751e+22       1.502274468228e+17       3.196328655805e+08       7.639225487374e+17       1.058794733786e+09       0.000000000000e+00       9.299721610905e+07       4.796621075724e+07       1.520782912040e-04       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       4.332286674090e+22       1.059911425284e+23       1.059911425284e+23       3.533007612614e+22      -1.184332825743e+26       1.429240289623e-04       8.027754030965e-02 
       3.857768059395e+08       5.079496309930e-15       1.201603537993e-03       3.210523541203e+11       1.415848600284e+04       3.670123695399e-05       5.462015521275e+12       6.937458120837e-04       6.094295780307e+22       1.471163273404e+17       3.130134624264e+08       7.481021751990e+17       1.051434690842e+09       0.000000000000e+00       9.075421423801e+07       4.680931268032e+07       1.510209521593e-04       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       4.213076106459e+22       1.030746140862e+23       1.030746140862e+23       3.435790628922e+22      -1.143737674051e+26       1.430040643359e-04       8.023269932937e-02 
       3.830951399124e+08       5.150858050293e-15       1.210014745084e-03       3.166043887542e+11       1.415848599443e+04       3.695814559462e-05       5.424047187143e+12       6.986020200106e-04       5.926600400475e+22       1.440696372588e+17       3.065311431037e+08       7.326094320180e+17       1.044125810063e+09       0.000000000000e+00       8.856531137750e+07       4.568031785309e+07       1.499709674843e-04       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       4.097145829459e+22       1.002383389784e+23       1.002383389784e+23       3.341248743311e+22      -1.104533994905e+26       1.430840997978e-04       8.018790913149e-02 
       3.804321150592e+08       5.223222349561e-15       1.218484829224e-03       3.122180470355e+11       1.415848598596e+04       3.721685259548e-05       5.386342783834e+12       7.034922212137e-04       5.763519457048e+22       1.410860422841e+17       3.001830686895e+08       7.174375341680e+17       1.036867735804e+09       0.000000000000e+00       8.642920271230e+07       4.457855327644e+07       1.489282859544e-04       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       3.984405580062e+22       9.748010889467e+22       9.748010889467e+22       3.249308345703e+22      -1.066674093050e+26       1.431641353485e-04       8.014316963559e-02 
       3.777876017989e+08       5.296603292640e-15       1.227014203323e-03       3.078924752086e+11       1.415848597743e+04       3.747737054508e-05       5.348900476675e+12       7.084166536435e-04       5.604925975608e+22       1.381642357549e+17       2.939664590530e+08       7.025798371366e+17       1.029660114892e+09       0.000000000000e+00       8.434461489808e+07       4.350336218340e+07       1.478928567017e-04       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       3.874767578990e+22       9.479777629005e+22       9.479777629005e+22       3.159897851533e+22      -1.030111908074e+26       1.432441709888e-04       8.009848076144e-02 
       3.751614714510e+08       5.371015162309e-15       1.235603283931e-03       3.036268313458e+11       1.415848596884e+04       3.773971212007e-05       5.311718443747e+12       7.133755569161e-04       5.450696475664e+22       1.353029380699e+17       2.878785916381e+08       6.880298340150e+17       1.022502596607e+09       0.000000000000e+00       8.231030530235e+07       4.245410364753e+07       1.468646292139e-04       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       3.768146462367e+22       9.218925271309e+22       9.218925271309e+22       3.072947646011e+22      -9.948029583679e+25       1.433242067194e-04       8.005384242903e-02 
       3.725535962296e+08       5.446472442010e-15       1.244252487595e-03       2.994202851841e+11       1.415848596019e+04       3.800389008583e-05       5.274794875795e+12       7.183691723246e-04       5.300710874510e+22       1.325008961276e+17       2.819168002715e+08       6.737811526488e+17       1.015394832670e+09       0.000000000000e+00       8.032506126365e+07       4.143015220092e+07       1.458435533332e-04       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       3.664459215257e+22       8.965250717972e+22       8.965250717972e+22       2.988390029922e+22      -9.607042870121e+25       1.434042425409e-04       8.000925455859e-02 
       3.699638492372e+08       5.522989818658e-15       1.252962236322e-03       2.952720179630e+11       1.415848595148e+04       3.826991729707e-05       5.238127976140e+12       7.233977428515e-04       5.154852393728e+22       1.297568827774e+17       2.760784739945e+08       6.598275528468e+17       1.008336477221e+09       0.000000000000e+00       7.838769936877e+07       4.043089746136e+07       1.448295792520e-04       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       3.563625107025e+22       8.718556459197e+22       8.718556459197e+22       2.906159166918e+22      -9.277744095132e+25       1.434842784540e-04       7.996471707052e-02 
       3.673921044582e+08       5.600582185506e-15       1.261732952116e-03       2.911812222657e+11       1.415848594271e+04       3.853780669853e-05       5.201715960594e+12       7.284615131798e-04       5.013007468267e+22       1.270696962823e+17       2.703610559198e+08       6.461629236484e+17       1.001327186805e+09       0.000000000000e+00       7.649706474724e+07       3.945574376843e+07       1.438226575116e-04       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       3.465565628486e+22       8.478650420014e+22       8.478650420014e+22       2.826191032251e+22      -8.959732633348e+25       1.435643144595e-04       7.992022988548e-02 
       3.648382367532e+08       5.679264645038e-15       1.270565062441e-03       2.871471018613e+11       1.415848593388e+04       3.880757132551e-05       5.165557057370e+12       7.335607297056e-04       4.875065658019e+22       1.244381597926e+17       2.647620421119e+08       6.327812806475e+17       9.943666203546e+08       0.000000000000e+00       7.465203038297e+07       3.850410982847e+07       1.428227389989e-04       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       3.370204430771e+22       8.245345810734e+22       8.245345810734e+22       2.748423362930e+22      -8.652621591568e+25       1.436443505580e-04       7.987579292431e-02 
       3.623021218525e+08       5.759052511915e-15       1.279458996578e-03       2.831688715504e+11       1.415848592499e+04       3.907922430461e-05       5.129649506999e+12       7.386956405495e-04       4.740919561833e+22       1.218611208303e+17       2.592789804901e+08       6.196767633713e+17       9.874544391720e+08       0.000000000000e+00       7.285149644236e+07       3.757542836806e+07       1.418297749442e-04       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       3.277467265890e+22       8.018460981511e+22       8.018460981511e+22       2.672795609241e+22      -8.356037338062e+25       1.437243867503e-04       7.983140610808e-02 
       3.597836363502e+08       5.839961315952e-15       1.288415189265e-03       2.792457570119e+11       1.415848591603e+04       3.935277885427e-05       5.093991562242e+12       7.438664955689e-04       4.610464733892e+22       1.193374507847e+17       2.539094697547e+08       6.068436327138e+17       9.805903069153e+08       0.000000000000e+00       7.109438961873e+07       3.666914579583e+07       1.408437169194e-04       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       3.187281928915e+22       7.797819280915e+22       7.797819280915e+22       2.599248887602e+22      -8.069619048008e+25       1.438044230369e-04       7.978706935806e-02 
       3.572826576986e+08       5.922006805140e-15       1.297434075241e-03       2.753769946525e+11       1.415848590701e+04       3.962824828550e-05       5.058581488004e+12       7.490735463702e-04       4.483599602389e+22       1.168660444178e+17       2.486511583358e+08       5.942762684225e+17       9.737738895798e+08       0.000000000000e+00       6.937966249253e+07       3.578472187254e+07       1.398645168343e-04       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       3.099578201766e+22       7.583248918386e+22       7.583248918386e+22       2.527725934718e+22      -7.793018264513e+25       1.438844594188e-04       7.974278259576e-02 
       3.547990642014e+08       6.005204948712e-15       1.306516092882e-03       2.715618314581e+11       1.415848589793e+04       3.990564600245e-05       5.023417561253e+12       7.543170463210e-04       4.360225390447e+22       1.144458193805e+17       2.435017433627e+08       5.819691666368e+17       9.670048554830e+08       0.000000000000e+00       6.770629290690e+07       3.492162938895e+07       1.388921269358e-04       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       3.014287798540e+22       7.374582830486e+22       7.374582830486e+22       2.458171062996e+22      -7.525898474680e+25       1.439644958965e-04       7.969854574286e-02 
       3.523327350086e+08       6.089571940253e-15       1.315661682384e-03       2.677995248468e+11       1.415848588878e+04       4.018498550313e-05       4.988498070935e+12       7.595972505625e-04       4.240246039212e+22       1.120757157383e+17       2.384589696560e+08       5.699169374779e+17       9.602828752479e+08       0.000000000000e+00       6.607328335846e+07       3.407935385160e+07       1.379264998035e-04       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       2.931344312339e+22       7.171658550816e+22       7.171658550816e+22       2.390530117184e+22      -7.267934700204e+25       1.440445324708e-04       7.965435872129e-02 
       3.498835501101e+08       6.175124200850e-15       1.324871293036e-03       2.640893425250e+11       1.415848587957e+04       4.046628038001e-05       4.953821317887e+12       7.649144160219e-04       4.123568133057e+22       1.097546955077e+17       2.335206287397e+08       5.581143026879e+17       9.536076217869e+08       0.000000000000e+00       6.447966040258e+07       3.325739317614e+07       1.369675883490e-04       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       2.850683163570e+22       6.974318083527e+22       6.974318083527e+22       2.324750432209e+22      -7.018813102004e+25       1.441245691424e-04       7.961022145318e-02 
       3.474513903300e+08       6.261878382290e-15       1.334145370492e-03       2.604305623444e+11       1.415848587030e+04       4.074954432073e-05       4.919385614762e+12       7.702688014245e-04       4.010100826854e+22       1.074817422008e+17       2.286845578739e+08       5.465560933187e+17       9.469787702864e+08       0.000000000000e+00       6.292447407319e+07       3.245525738796e+07       1.360153458140e-04       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       2.772241549664e+22       6.782407780302e+22       6.782407780302e+22       2.260780792173e+22      -6.778230598406e+25       1.442046059121e-04       7.956613386085e-02 
       3.450361373210e+08       6.349851370296e-15       1.343484365862e-03       2.568224721617e+11       1.415848586096e+04       4.103479110872e-05       4.885189285939e+12       7.756606673071e-04       3.899755775239e+22       1.052558603807e+17       2.239486391079e+08       5.352372474678e+17       9.403959981906e+08       0.000000000000e+00       6.140679731648e+07       3.167246833018e+07       1.350697257657e-04       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       2.695958396174e+22       6.595778220725e+22       6.595778220725e+22       2.198571390471e+22      -6.545894496413e+25       1.442846427807e-04       7.952209586687e-02 
       3.426376735583e+08       6.439060287821e-15       1.352888732072e-03       2.532643696998e+11       1.415848585156e+04       4.132203462391e-05       4.851230667445e+12       7.810902760300e-04       3.792447063830e+22       1.030760752255e+17       2.193107983521e+08       5.241528080616e+17       9.338589851858e+08       0.000000000000e+00       5.992572543825e+07       3.090855937860e+07       1.341306820962e-04       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       2.621774309226e+22       6.414284095944e+22       6.414284095944e+22       2.138073791019e+22      -6.321522135614e+25       1.443646797488e-04       7.947810739400e-02 
       3.402558823342e+08       6.529522498375e-15       1.362358931146e-03       2.497555624113e+11       1.415848584209e+04       4.161128884340e-05       4.817508106875e+12       7.865578917898e-04       3.688091142328e+22       1.009414321012e+17       2.147690044706e+08       5.132979206847e+17       9.273674131850e+08       0.000000000000e+00       5.848037556465e+07       3.016307516353e+07       1.331981690200e-04       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       2.549631529273e+22       6.237784095536e+22       6.237784095536e+22       2.079240890534e+22      -6.104840544298e+25       1.444447168172e-04       7.943416836519e-02 
       3.378906477522e+08       6.621255609407e-15       1.371895419652e-03       2.462953673434e+11       1.415848583255e+04       4.190256784210e-05       4.784019963309e+12       7.920637806327e-04       3.586606759472e+22       9.885099614356e+16       2.103212683905e+08       5.026678314534e+17       9.209209663123e+08       0.000000000000e+00       5.706988611588e+07       2.943557129835e+07       1.322721410712e-04       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       2.479473886126e+22       6.066140797481e+22       6.066140797481e+22       2.022026881866e+22      -5.895586107358e+25       1.445247539867e-04       7.939027870364e-02 
       3.355418547214e+08       6.714277475733e-15       1.381498663250e-03       2.428831110054e+11       1.415848582295e+04       4.219588579346e-05       4.750764607237e+12       7.976082104672e-04       3.487914899774e+22       9.680385184901e+16       2.059656422319e+08       4.922578849343e+17       9.145193308875e+08       0.000000000000e+00       5.569341629261e+07       2.872561411461e+07       1.313525531019e-04       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       2.411246755218e+22       5.899220561165e+22       5.899220561165e+22       1.966387218330e+22      -5.693504245573e+25       1.446047912580e-04       7.934643833274e-02 
       3.332093889510e+08       6.808606203007e-15       1.391169131239e-03       2.395181292372e+11       1.415848581328e+04       4.249125697016e-05       4.717740420472e+12       8.031914510768e-04       3.391938721995e+22       9.479910267341e+16       2.017002184541e+08       4.820635221052e+17       9.081621954111e+08       0.000000000000e+00       5.435014557475e+07       2.803278040354e+07       1.304393602795e-04       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       2.344897015073e+22       5.736893423330e+22       5.736893423330e+22       1.912278579023e+22      -5.498349105892e+25       1.446848286319e-04       7.930264717609e-02 
       3.308931369446e+08       6.904260151251e-15       1.400907289280e-03       2.361997670804e+11       1.415848580354e+04       4.278869574475e-05       4.684945796077e+12       8.088137741338e-04       3.298603499322e+22       9.283587063950e+16       1.975231290202e+08       4.720802783583e+17       9.018492505486e+08       0.000000000000e+00       5.303927323237e+07       2.735665716371e+07       1.295325180845e-04       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       2.280373005948e+22       5.579032996885e+22       5.579032996885e+22       1.859658835090e+22      -5.309883262322e+25       1.447648661093e-04       7.925890515750e-02 
       3.285929859949e+08       7.001257938425e-15       1.410713615769e-03       2.329273786505e+11       1.415848579373e+04       4.308821659043e-05       4.652379138287e+12       8.144754532120e-04       3.207836561181e+22       9.091329595243e+16       1.934325445796e+08       4.623037815453e+17       8.955801891162e+08       0.000000000000e+00       5.176001784836e+07       2.669684135492e+07       1.286319823084e-04       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       2.217624489610e+22       5.425516372499e+22       5.425516372499e+22       1.808487016930e+22      -5.127877427080e+25       1.448449036908e-04       7.921521220098e-02 
       3.263088241779e+08       7.099618444048e-15       1.420588585461e-03       2.297003270112e+11       1.415848578386e+04       4.338983408168e-05       4.620038862428e+12       8.201767638001e-04       3.119567236659e+22       8.903053662316e+16       1.894266736663e+08       4.527297500624e+17       8.893547060651e+08       0.000000000000e+00       5.051161685260e+07       2.605293965789e+07       1.277377090513e-04       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       2.156602610220e+22       5.276224022907e+22       5.276224022907e+22       1.758723282293e+22      -4.952110171641e+25       1.449249413773e-04       7.917156823077e-02 
       3.240405403477e+08       7.199360812880e-15       1.430532680388e-03       2.265179840509e+11       1.415848577391e+04       4.369356289502e-05       4.587923394842e+12       8.259179833153e-04       3.033726799478e+22       8.718676809973e+16       1.855037619143e+08       4.433539909752e+17       8.831724984672e+08       0.000000000000e+00       4.929332606745e+07       2.542456823981e+07       1.268496547204e-04       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       2.097259856292e+22       5.131039709846e+22       5.131039709846e+22       1.710328885257e+22      -4.782367657344e+25       1.450049791695e-04       7.912797317131e-02 
       3.217880241310e+08       7.300504458643e-15       1.440546384401e-03       2.233797303596e+11       1.415848576390e+04       4.399941780970e-05       4.556031172811e+12       8.316993911165e-04       2.950248414488e+22       8.538118290617e+16       1.816620912897e+08       4.341723981824e+17       8.770332655001e+08       0.000000000000e+00       4.810441926409e+07       2.481135252555e+07       1.259677760267e-04       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       2.039550023707e+22       4.989850393553e+22       4.989850393553e+22       1.663266146065e+22      -4.618443375237e+25       1.450850170683e-04       7.908442694723e-02 
       3.195511659218e+08       7.403069067799e-15       1.450630181353e-03       2.202849551093e+11       1.415848575382e+04       4.430741370843e-05       4.524360644478e+12       8.375212685183e-04       2.869067085624e+22       8.361299028883e+16       1.778999793379e+08       4.251809506177e+17       8.709367084324e+08       0.000000000000e+00       4.694418772963e+07       2.421292697436e+07       1.250920299840e-04       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       1.983428179730e+22       4.852546144748e+22       4.852546144748e+22       1.617498421785e+22      -4.460137894841e+25       1.451650550744e-04       7.904092948340e-02 
       3.173298568759e+08       7.507074603385e-15       1.460784566007e-03       2.172330559342e+11       1.415848574366e+04       4.461756557808e-05       4.492910268774e+12       8.433838988044e-04       2.790119605305e+22       8.188141587010e+16       1.742157784470e+08       4.163757104884e+17       8.648825306094e+08       0.000000000000e+00       4.581193984465e+07       2.362893486198e+07       1.242223739058e-04       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       1.928850628034e+22       4.719020059052e+22       4.719020059052e+22       1.572990077780e+22      -4.307258621518e+25       1.452450931888e-04       7.899748070487e-02 
       3.151239889058e+08       7.612541308897e-15       1.471010031310e-03       2.142234388143e+11       1.415848573344e+04       4.492988851045e-05       4.461678515345e+12       8.492875672412e-04       2.713344505217e+22       8.018570130927e+16       1.706078751261e+08       4.077528215514e+17       8.588704374386e+08       0.000000000000e+00       4.470700067089e+07       2.305902806799e+07       1.233587654042e-04       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       1.875774874673e+22       4.589168173742e+22       4.589168173742e+22       1.529706459963e+22      -4.159619562163e+25       1.453251314121e-04       7.895408053692e-02 
       3.129334546753e+08       7.719489712229e-15       1.481307073846e-03       2.112555179590e+11       1.415848572314e+04       4.524439770297e-05       4.430663864472e+12       8.552325610922e-04       2.638682008459e+22       7.852510397038e+16       1.670746892987e+08       3.993085074239e+17       8.529001363753e+08       0.000000000000e+00       4.362871154896e+07       2.250286686830e+07       1.225011623866e-04       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       1.824159594995e+22       4.462889386815e+22       4.462889386815e+22       1.487613867818e+22      -4.017041098923e+25       1.454051697452e-04       7.891072890501e-02 
       3.107581475944e+08       7.827940629673e-15       1.491676195656e-03       2.083287156938e+11       1.415848571277e+04       4.556110845946e-05       4.399864807001e+12       8.612191696316e-04       2.566073982995e+22       7.689889659704e+16       1.636146736107e+08       3.910390699296e+17       8.469713369082e+08       0.000000000000e+00       4.257642970569e+07       2.196011973261e+07       1.216495230547e-04       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       1.773964601472e+22       4.340085378263e+22       4.340085378263e+22       1.446679528155e+22      -3.879349770673e+25       1.454852081890e-04       7.886742573484e-02 
       3.085979618140e+08       7.937915169963e-15       1.502117902419e-03       2.054424623472e+11       1.415848570233e+04       4.588003619085e-05       4.369279844269e+12       8.672476841583e-04       2.495463896396e+22       7.530636699388e+16       1.602263127529e+08       3.829408874795e+17       8.410837505456e+08       0.000000000000e+00       4.154952787096e+07       2.143046312682e+07       1.208038059018e-04       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       1.725150812406e+22       4.220660533527e+22       4.220660533527e+22       1.406871569600e+22      -3.746378061986e+25       1.455652467443e-04       7.882417095229e-02 
       3.064527922207e+08       8.049434738391e-15       1.512632697995e-03       2.025961961402e+11       1.415848569181e+04       4.620119641598e-05       4.338907488031e+12       8.733183980105e-04       2.426796771823e+22       7.374681771467e+16       1.569081227972e+08       3.750104134852e+17       8.352370908012e+08       0.000000000000e+00       4.054739390381e+07       2.091358132018e+07       1.199639697110e-04       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       1.677680221502e+22       4.104521869048e+22       4.104521869048e+22       1.368158997775e+22      -3.617964199330e+25       1.456452854120e-04       7.878096448347e-02 
       3.043225344319e+08       8.162521040968e-15       1.523221098978e-03       1.997893630771e+11       1.415848568122e+04       4.652460476229e-05       4.308746260386e+12       8.794316065796e-04       2.360019145225e+22       7.221956575687e+16       1.536586505465e+08       3.672441748062e+17       8.294310731802e+08       0.000000000000e+00       3.956943042750e+07       2.040916619701e+07       1.191299735530e-04       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       1.631515868275e+22       3.991578959874e+22       3.991578959874e+22       1.330511671167e+22      -3.493951954255e+25       1.457253241928e-04       7.873780625466e-02 
       3.022070847906e+08       8.277196088653e-15       1.533883616503e-03       1.970214168371e+11       1.415848567056e+04       4.685027696661e-05       4.278794693708e+12       8.855876073246e-04       2.295079023705e+22       7.072394226252e+16       1.504764728990e+08       3.596387702286e+17       8.236654151652e+08       0.000000000000e+00       3.861505447343e+07       1.991691707312e+07       1.183017767839e-04       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       1.586621809275e+22       3.881743869251e+22       3.881743869251e+22       1.293900277660e+22      -3.374190453326e+25       1.458053630876e-04       7.869469619239e-02 
       3.001063403603e+08       8.393482201633e-15       1.544620772620e-03       1.942918186687e+11       1.415848565983e+04       4.717822887597e-05       4.249051330572e+12       8.917866997869e-04       2.231925845046e+22       6.925929222528e+16       1.473601962240e+08       3.521908689753e+17       8.179398362030e+08       0.000000000000e+00       3.768369713366e+07       1.943654051650e+07       1.174793390438e-04       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       1.542963090098e+22       3.774931080160e+22       3.774931080160e+22       1.258296311714e+22      -3.258533994570e+25       1.458854020974e-04       7.865163422336e-02 
       2.980201989201e+08       8.511402013669e-15       1.555433087560e-03       1.916000372842e+11       1.415848564901e+04       4.750847644827e-05       4.219514723685e+12       8.980291856043e-04       2.170510438339e+22       6.782497420361e+16       1.443084557524e+08       3.448972092481e+17       8.122540576903e+08       0.000000000000e+00       3.677480322173e+07       1.896775017245e+07       1.166626202544e-04       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       1.500505718173e+22       3.671057428730e+22       3.671057428730e+22       1.223672052171e+22      -3.146841870214e+25       1.459654412229e-04       7.860862027450e-02 
       2.959485589596e+08       8.630978476506e-15       1.566321088831e-03       1.889455487566e+11       1.415848563812e+04       4.784103575316e-05       4.190183435812e+12       9.043153685262e-04       2.110784985701e+22       6.642036003983e+16       1.413199149784e+08       3.377545967983e+17       8.066078029607e+08       0.000000000000e+00       3.588783094174e+07       1.851026659285e+07       1.158515806170e-04       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       1.459216636296e+22       3.570042039493e+22       3.570042039493e+22       1.190000540666e+22      -3.038978195500e+25       1.460454804651e-04       7.856565427293e-02 
       2.938913196741e+08       8.752234864330e-15       1.577285305757e-03       1.863278364176e+11       1.415848562716e+04       4.817592297276e-05       4.161056039712e+12       9.106455544283e-04       2.052702985043e+22       6.504483458504e+16       1.383932650746e+08       3.307599035282e+17       8.010007972710e+08       0.000000000000e+00       3.502225156537e+07       1.806381706962e+07       1.150461806103e-04       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       1.419063696890e+22       3.471806262406e+22       3.471806262406e+22       1.157255560644e+22      -2.934811743367e+25       1.461255198248e-04       7.852273614599e-02 
       2.918483809597e+08       8.875194778309e-15       1.588326271303e-03       1.837463907570e+11       1.415848561612e+04       4.851315440247e-05       4.132131118064e+12       9.170200513272e-04       1.996219213861e+22       6.369779542969e+16       1.355272243185e+08       3.239100661212e+17       7.954327677876e+08       0.000000000000e+00       3.417754911672e+07       1.762813547210e+07       1.142463809891e-04       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       1.380015636975e+22       3.376273611622e+22       3.376273611622e+22       1.125411616945e+22      -2.834215784802e+25       1.462055593030e-04       7.847986582121e-02 
       2.898196434081e+08       8.999882151178e-15       1.599444522071e-03       1.812007093235e+11       1.415848560500e+04       4.885274645174e-05       4.103407263398e+12       9.234391693955e-04       1.941289694033e+22       6.237865263975e+16       1.327205375314e+08       3.172020847000e+17       7.899034435737e+08       0.000000000000e+00       3.335322006473e+07       1.720296208847e+07       1.134521427820e-04       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       1.342042053829e+22       3.283369705936e+22       3.283369705936e+22       1.094443915954e+22      -2.737067934656e+25       1.462855989004e-04       7.843704322633e-02 
       2.878050083022e+08       9.126321251904e-15       1.610640601939e-03       1.786902966271e+11       1.415848559381e+04       4.919471564492e-05       4.074883078030e+12       9.299032209771e-04       1.887871657569e+22       6.108682849839e+16       1.299719755285e+08       3.106330215131e+17       7.844125555757e+08       0.000000000000e+00       3.254877302299e+07       1.678804347089e+07       1.126634272891e-04       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       1.305113381314e+22       3.193022210868e+22       3.193022210868e+22       1.064328346294e+22      -2.643250002758e+25       1.463656386181e-04       7.839426828930e-02 
       2.858043776111e+08       9.254536690405e-15       1.621915052965e-03       1.762146640422e+11       1.415848558253e+04       4.953907862200e-05       4.046557173990e+12       9.364125206023e-04       1.835923513318e+22       5.982175725295e+16       1.272803345807e+08       3.041999996480e+17       7.789598366105e+08       0.000000000000e+00       3.176372845688e+07       1.638313228443e+07       1.118801960811e-04       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       1.269200866857e+22       3.105160782351e+22       3.105160782351e+22       1.035041460058e+22      -2.552647850117e+25       1.464456784569e-04       7.835154093826e-02 
       2.838176539855e+08       9.384553422340e-15       1.633268426303e-03       1.737733297131e+11       1.415848557118e+04       4.988585213947e-05       4.018428172957e+12       9.429673850028e-04       1.785404814585e+22       5.858288486714e+16       1.246444358875e+08       2.979002017712e+17       7.735450213521e+08       0.000000000000e+00       3.099761839767e+07       1.598798715965e+07       1.111024109960e-04       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       1.234276549063e+22       3.019717011957e+22       3.019717011957e+22       1.006560454549e+22      -2.465151250065e+25       1.465257184177e-04       7.830886110157e-02 
       2.818447407525e+08       9.516396753969e-15       1.644701271289e-03       1.713658184596e+11       1.415848555974e+04       5.023505307110e-05       3.990494706192e+12       9.495681331275e-04       1.736276227635e+22       5.736966877845e+16       1.220631250605e+08       2.917308688947e+17       7.681678463189e+08       0.000000000000e+00       3.024998616357e+07       1.560237254870e+07       1.103300341385e-04       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       1.200313235944e+22       2.936624373633e+22       2.936624373633e+22       9.788631545264e+21      -2.380653754154e+25       1.466057585016e-04       7.826622870779e-02 
