# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_dmeff          13:T_dmeff               14:Vrel_dmeff            15:dkappa_dmeff          16:dkappaT_dmeff         17:cdmeff2               18:(.)rho_lambda         19:(.)rho_fld            20:(.)w_fld              21:(.)rho_ur             22:(.)rho_crit           23:(.)rho_tot            24:(.)p_tot              25:(.)p_tot_prime        26:gr.fac. D             27:gr.fac. f          
       2.861655081447e+06       9.227622923440e-11       1.619398564435e-01       1.767627373487e+07       1.415832526459e+04       4.947598475016e-03       4.051625759652e+10       9.349031603130e-02       1.845222855345e+14       6.004887108468e+10       1.277635554993e+02       3.053548976434e+11       1.967651340411e+06       0.000000000000e+00       4.258134914812e-01       4.099063338963e-02       2.803754813272e-06       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       1.275629638467e+14       3.124506531500e+14       3.124506531500e+14       1.040284164604e+14      -2.570308539144e+15       1.995622388508e-04       5.910435845408e-02 
       2.841762694872e+06       9.357236524075e-11       1.630731039186e-01       1.743145112701e+07       1.415832413134e+04       4.982231336438e-03       4.023461149667e+10       9.414451665538e-02       1.794448167595e+14       5.880529282425e+10       1.251176443069e+02       2.990311698935e+11       1.940919124951e+06       0.000000000000e+00       4.126186611468e-01       3.972044241706e-02       2.766001831919e-06       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       1.240528351710e+14       3.038554883933e+14       3.038554883933e+14       1.011658839768e+14      -2.482216470631e+15       1.996445247394e-04       5.909203298723e-02 
       2.822008587051e+06       9.488670531947e-11       1.642142794699e-01       1.719001988690e+07       1.415832299017e+04       5.017106623284e-03       3.995492321482e+10       9.480329343213e-02       1.745070637716e+14       5.758746835120e+10       1.225265284068e+02       2.928384028923e+11       1.914542043952e+06       0.000000000000e+00       3.998365792641e-01       3.848998438111e-02       2.728740641909e-06       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       1.206392940691e+14       2.954967837120e+14       2.954967837120e+14       9.838211928023e+13      -2.397143645014e+15       1.997268274518e-04       5.907980185685e-02 
       2.802391796763e+06       9.621950510667e-11       1.653634385311e-01       1.695193303274e+07       1.415832184101e+04       5.052226032467e-03       3.967717914150e+10       9.546667834897e-02       1.697051820382e+14       5.639486431970e+10       1.199890730206e+02       2.867738845193e+11       1.888515611458e+06       0.000000000000e+00       3.874542666882e-01       3.729800985360e-02       2.691965309558e-06       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       1.173196827594e+14       2.873680335465e+14       2.873680335465e+14       9.567495493252e+13      -2.314986579754e+15       1.998091471127e-04       5.906766557095e-02 
       2.782911369467e+06       9.757102382750e-11       1.665206369198e-01       1.671714423360e+07       1.415832068381e+04       5.087591272779e-03       3.940136576185e+10       9.613470361658e-02       1.650354328160e+14       5.522695842920e+10       1.175041668706e+02       2.808349588208e+11       1.862835391548e+06       0.000000000000e+00       3.754591524436e-01       3.614330869851e-02       2.655669959423e-06       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       1.140914165937e+14       2.794629113271e+14       2.794629113271e+14       9.304228313656e+13      -2.235645339153e+15       1.998914838478e-04       5.905562464125e-02 
       2.763566357256e+06       9.894152434652e-11       1.676859308427e-01       1.648560780042e+07       1.415831951852e+04       5.123204064971e-03       3.912746965497e+10       9.680740167050e-02       1.604941802400e+14       5.408323919571e+10       1.150707216930e+02       2.750190248463e+11       1.837496997970e+06       0.000000000000e+00       3.638390609728e-01       3.502470884443e-02       2.619848774110e-06       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       1.109519820452e+14       2.717752645494e+14       2.717752645494e+14       9.048205409507e+13      -2.159023412795e+15       1.999738377835e-04       5.904367958323e-02 
       2.744355818815e+06       1.003312732188e-10       1.688593769013e-01       1.625727867711e+07       1.415831834507e+04       5.159066141838e-03       3.885547749324e+10       9.748480517264e-02       1.560778884925e+14       5.296320572773e+10       1.126876717611e+02       2.693235355091e+11       1.812496093767e+06       0.000000000000e+00       3.525821997759e-01       3.394107509475e-02       2.584495994072e-06       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       1.078989347513e+14       2.642991099852e+14       2.642991099852e+14       8.799227441461e+13      -2.085027598137e+15       2.000562090474e-04       5.903183091613e-02 
       2.725278819370e+06       1.017405407417e-10       1.700410320918e-01       1.603211243176e+07       1.415831716341e+04       5.195179248305e-03       3.858537604169e+10       9.816694701288e-02       1.517831190503e+14       5.186636750695e+10       1.103539734190e+02       2.637459964715e+11       1.787828390904e+06       0.000000000000e+00       3.416771474318e-01       3.289130797446e-02       2.549605917393e-06       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       1.049298976103e+14       2.570286290247e+14       2.570286290247e+14       8.557100555355e+13      -2.013567887133e+15       2.001385977678e-04       5.902007916298e-02 
       2.706334430646e+06       1.031696010074e-10       1.712309538070e-01       1.581006524805e+07       1.415831597349e+04       5.231545141510e-03       3.831715215735e+10       9.885386031063e-02       1.476065280072e+14       5.079224417341e+10       1.080686046243e+02       2.582839650520e+11       1.763489649891e+06       0.000000000000e+00       3.311128419877e-01       3.187434261254e-02       2.515172899566e-06       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       1.020425589310e+14       2.499581631476e+14       2.499581631476e+14       8.321636231274e+13      -1.944557356744e+15       2.002210040741e-04       5.900842485066e-02 
       2.687521730822e+06       1.046187319561e-10       1.724291998435e-01       1.559109391664e+07       1.415831477525e+04       5.268165590889e-03       3.805079278860e+10       9.954557841650e-02       1.435448634708e+14       4.974036531510e+10       1.058305645002e+02       2.529350491555e+11       1.739475679404e+06       0.000000000000e+00       3.208785697071e-01       3.088914765875e-02       2.481191353256e-06       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       9.923467063219e+13       2.430822095176e+14       2.430822095176e+14       8.092651136767e+13      -1.877912063194e+15       2.003034280965e-04       5.899686850986e-02 
       2.668839804482e+06       1.060882154301e-10       1.736358283979e-01       1.537515582685e+07       1.415831356862e+04       5.305042378264e-03       3.778628497458e+10       1.002421349138e-01       1.395949630302e+14       4.871027026197e+10       1.036388728978e+02       2.476969062258e+11       1.715782335900e+06       0.000000000000e+00       3.109639541651e-01       2.993472423391e-02       2.447655748057e-06       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       9.650404649297e+13       2.363954166998e+14       2.363954166998e+14       7.869966984106e+13      -1.813550939862e+15       2.003858699665e-04       5.898541067517e-02 
       2.650287742576e+06       1.075783372287e-10       1.748508980763e-01       1.516220895827e+07       1.415831235355e+04       5.342177297929e-03       3.752361584448e+10       1.009435636203e-01       1.357537512940e+14       4.770150788419e+10       1.014925699664e+02       2.425672422196e+11       1.692405523239e+06       0.000000000000e+00       3.013589456801e-01       2.901010491257e-02       2.414560610237e-06       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       9.384856045012e+13       2.298925804944e+14       2.298925804944e+14       7.653410391472e+13      -1.751395698661e+15       2.004683298162e-04       5.897405188507e-02 
       2.631864642372e+06       1.090893871633e-10       1.760744678904e-01       1.495221187269e+07       1.415831112998e+04       5.379572156737e-03       3.726277261700e+10       1.016498985896e-01       1.320182374958e+14       4.671363639454e+10       9.939071573306e+01       2.375438106020e+11       1.669341192294e+06       0.000000000000e+00       2.920538110729e-01       2.811435273713e-02       2.381900522473e-06       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       9.126614494290e+13       2.235686398858e+14       2.235686398858e+14       7.442812747956e+13      -1.691370734805e+15       2.005508077788e-04       5.896279268196e-02 
       2.613569607413e+06       1.106216591141e-10       1.773065972666e-01       1.474512370593e+07       1.415830989785e+04       5.417228774188e-03       3.700374259966e+10       1.023611741132e-01       1.283855131654e+14       4.574622315496e+10       9.733238969141e+01       2.326244113625e+11       1.646585340567e+06       0.000000000000e+00       2.830391237421e-01       2.724656026251e-02       2.349670123581e-06       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       8.875478930321e+13       2.174186731032e+14       2.174186731032e+14       7.238010082286e+13      -1.633403034842e+15       2.006333039885e-04       5.895163361221e-02 
       2.595401747474e+06       1.121754510871e-10       1.785473460459e-01       1.454090415996e+07       1.415830865710e+04       5.455148982516e-03       3.674651318822e+10       1.030774247217e-01       1.248527498645e+14       4.479884448707e+10       9.531669039803e+01       2.278068900513e+11       1.624134011801e+06       0.000000000000e+00       2.743057540469e-01       2.640584863032e-02       2.317864108237e-06       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       8.631253819013e+13       2.114378937892e+14       2.114378937892e+14       7.038842935153e+13      -1.577422087831e+15       2.007158185806e-04       5.894057522615e-02 
       2.577360178518e+06       1.137510652721e-10       1.797967744897e-01       1.433951349503e+07       1.415830740767e+04       5.493334626781e-03       3.649107186605e+10       1.037986851868e-01       1.214171969843e+14       4.387108548662e+10       9.334273507791e+01       2.230891368362e+11       1.601983295589e+06       0.000000000000e+00       2.658448599886e-01       2.559136667183e-02       2.286477226681e-06       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       8.393749006746e+13       2.056216472741e+14       2.056216472741e+14       6.845156235058e+13      -1.523359799571e+15       2.007983516912e-04       5.892961807812e-02 
       2.559444022653e+06       1.153488081011e-10       1.810549432721e-01       1.414091252193e+07       1.415830614950e+04       5.531787564957e-03       3.623740620354e+10       1.045249905227e-01       1.180761796040e+14       4.296253984177e+10       9.140965923781e+01       2.184690855784e+11       1.580129326983e+06       0.000000000000e+00       2.576478781798e-01       2.480229003864e-02       2.255504284431e-06       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       8.162779572321e+13       1.999654069527e+14       1.999654069527e+14       6.656799177574e+13      -1.471150409764e+15       2.008809034576e-04       5.891876272651e-02 
       2.541652408091e+06       1.169689903081e-10       1.823219135003e-01       1.394506259436e+07       1.415830488253e+04       5.570509668023e-03       3.598550385747e+10       1.052563759882e-01       1.148270964082e+14       4.207280965517e+10       8.951661628761e+01       2.139447129274e+11       1.558568286106e+06       0.000000000000e+00       2.497065150952e-01       2.403782036042e-02       2.224940141970e-06       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       7.938165682976e+13       1.944647707606e+14       1.944647707606e+14       6.473625107931e+13      -1.420730412025e+15       2.009634740179e-04       5.890800973374e-02 
       2.523984469102e+06       1.186119269894e-10       1.835977467017e-01       1.375192560144e+07       1.415830360670e+04       5.609502820054e-03       3.573535257044e+10       1.059928770878e-01       1.116674176611e+14       4.120150526969e+10       8.766277716956e+01       2.095140374352e+11       1.537296397756e+06       0.000000000000e+00       2.420127385931e-01       2.329718442876e-02       2.194779714442e-06       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       7.719732454375e+13       1.891154577476e+14       1.891154577476e+14       6.295491406828e+13      -1.372038476625e+15       2.010460635114e-04       5.889735966635e-02 
       2.506439345975e+06       1.202779376649e-10       1.848825048364e-01       1.356146396027e+07       1.415830232194e+04       5.648768918310e-03       3.548694017022e+10       1.067345295739e-01       1.085946832374e+14       4.034824509776e+10       8.584732999523e+01       2.051751186886e+11       1.516309931016e+06       0.000000000000e+00       2.345587697012e-01       2.257963340640e-02       2.165017971330e-06       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       7.507309814439e+13       1.839133047456e+14       1.839133047456e+14       6.122259379392e+13      -1.325015375888e+15       2.011286720783e-04       5.888681309498e-02 
       2.489016184975e+06       1.219673463399e-10       1.861762502958e-01       1.337364060859e+07       1.415830102820e+04       5.688309873335e-03       3.524025456923e+10       1.074813694484e-01       1.056065007064e+14       3.951265545426e+10       8.406947968991e+01       2.009260564589e+11       1.495605198860e+06       0.000000000000e+00       2.273370746571e-01       2.188444206106e-02       2.135649936135e-06       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       7.300732370927e+13       1.788542631277e+14       1.788542631277e+14       5.953794147189e+13      -1.279603912141e+15       2.012112998599e-04       5.887637059441e-02 
       2.471714138303e+06       1.236804815686e-10       1.874790459078e-01       1.318841899761e+07       1.415829972540e+04       5.728127609042e-03       3.499528376390e+10       1.082334329644e-01       1.027005434696e+14       3.869437039288e+10       8.232844764442e+01       1.967649898702e+11       1.475178557758e+06       0.000000000000e+00       2.203403571972e-01       2.121090802311e-02       2.106670686044e-06       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       7.099839282666e+13       1.739343956566e+14       1.739343956566e+14       5.789964543208e+13      -1.235748848139e+15       2.012939469987e-04       5.886603274360e-02 
       2.454532364051e+06       1.254176765172e-10       1.887909549368e-01       1.300576308489e+07       1.415829841349e+04       5.768224062812e-03       3.475201583410e+10       1.089907566278e-01       9.987454894890e+13       3.789303154583e+10       8.062347137410e+01       1.926900965841e+11       1.455026407286e+06       0.000000000000e+00       2.135615510853e-01       2.055835106635e-02       2.078075351597e-06       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       6.904474134316e+13       1.691498734203e+14       1.691498734203e+14       5.630643009736e+13      -1.193396839868e+15       2.013766136378e-04       5.885580012570e-02 
       2.437470026164e+06       1.271792690293e-10       1.901120410912e-01       1.282563732729e+07       1.415829709240e+04       5.808601185585e-03       3.451043894256e+10       1.097533771995e-01       9.712631682527e+13       3.710828796691e+10       7.895380418492e+01       1.886995920020e+11       1.435145189731e+06       0.000000000000e+00       2.069938128743e-01       1.992611241118e-02       2.049859116344e-06       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       6.714484814591e+13       1.644969728512e+14       1.644969728512e+14       5.475705499039e+13      -1.152496371656e+15       2.014592999220e-04       5.884567332809e-02 
       2.420526294400e+06       1.289656016909e-10       1.914423685248e-01       1.264800667410e+07       1.415829576208e+04       5.849260941958e-03       3.427054133430e+10       1.105213316965e-01       9.445370732533e+13       3.633979597782e+10       7.731871484642e+01       1.847917284829e+11       1.415531389694e+06       0.000000000000e+00       2.006305148932e-01       1.931355404957e-02       2.022017216498e-06       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       6.529723397817e+13       1.599720728280e+14       1.599720728280e+14       5.325031376783e+13      -1.112997693505e+15       2.015420059965e-04       5.883565294242e-02 
       2.403700344287e+06       1.307770218978e-10       1.927820018354e-01       1.247283656017e+07       1.415829442244e+04       5.890205310278e-03       3.403231133605e+10       1.112946573945e-01       9.185463955545e+13       3.558721901761e+10       7.571748727150e+01       1.809647945789e+11       1.396181533702e+06       0.000000000000e+00       1.944652384533e-01       1.872005809102e-02       1.994544940586e-06       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       6.350046028764e+13       1.555716518568e+14       1.555716518568e+14       5.178503328103e+13      -1.074852760577e+15       2.016247320081e-04       5.882573956460e-02 
       2.386991357086e+06       1.326138819220e-10       1.941310060774e-01       1.230009289923e+07       1.415829307344e+04       5.931436282740e-03       3.379573735568e+10       1.120733918288e-01       8.932708988153e+13       3.485022749532e+10       7.414942020281e+01       1.772171142847e+11       1.377092189812e+06       0.000000000000e+00       1.884917672667e-01       1.814502612896e-02       1.967437629093e-06       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       6.175312810638e+13       1.512922853298e+14       1.512922853298e+14       5.036007266264e+13      -1.038015174743e+15       2.017074781044e-04       5.881593379487e-02 
       2.370398519745e+06       1.344765389812e-10       1.954894467508e-01       1.212974207723e+07       1.415829171500e+04       5.972955865482e-03       3.356080788165e+10       1.128575727969e-01       8.686909035345e+13       3.412849864564e+10       7.261382690561e+01       1.735470463044e+11       1.358259967221e+06       0.000000000000e+00       1.827040810694e-01       1.758787862698e-02       1.940690674099e-06       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       6.005387696157e+13       1.471306428600e+14       1.471306428600e+14       4.897432243834e+13      -1.002440128148e+15       2.017902444341e-04       5.880623623782e-02 
       2.353921024870e+06       1.363653553074e-10       1.968573898230e-01       1.196175094578e+07       1.415829034706e+04       6.014766078685e-03       3.332751148244e+10       1.136472383598e-01       8.447872717276e+13       3.342171638751e+10       7.111003486703e+01       1.699529833322e+11       1.339681515870e+06       0.000000000000e+00       1.770963494449e-01       1.704805432417e-02       1.914299518918e-06       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       5.840138381628e+13       1.430834856888e+14       1.430834856888e+14       4.762670366301e+13      -9.680843487019e+14       2.018730311472e-04       5.879664750239e-02 
       2.337558070674e+06       1.382806982178e-10       1.982349017144e-01       1.179608681574e+07       1.415828896954e+04       6.056868956668e-03       3.309583680598e+10       1.144424268442e-01       8.215413920262e+13       3.272957118574e+10       6.963738550157e+01       1.664333513488e+11       1.321353526058e+06       0.000000000000e+00       1.716629258402e-01       1.652500965911e-02       1.888259657730e-06       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       5.679436203929e+13       1.391476641645e+14       1.391476641645e+14       4.631616708064e+13      -9.349060474404e+14       2.019558383946e-04       5.878716820194e-02 
       2.321308860947e+06       1.402229401856e-10       1.996220493129e-01       1.163271745084e+07       1.415828758240e+04       6.099266547992e-03       3.286577257914e+10       1.152431768440e-01       7.989351651876e+13       3.205175991543e+10       6.819523386261e+01       1.629866089316e+11       1.303272728048e+06       0.000000000000e+00       1.663983417694e-01       1.601821821189e-02       1.862566635206e-06       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       5.523156040340e+13       1.353201152911e+14       1.353201152911e+14       4.504169230739e+13      -9.028648676930e+14       2.020386663283e-04       5.877779895426e-02 
       2.305172605011e+06       1.421924589131e-10       2.010188999720e-01       1.147161106139e+07       1.415828618555e+04       6.141960915554e-03       3.263730760712e+10       1.160495272224e-01       7.769509900023e+13       3.138798572921e+10       6.678294836002e+01       1.596112465805e+11       1.285435891679e+06       0.000000000000e+00       1.612973011987e-01       1.552717016356e-02       1.837216046137e-06       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       5.371176211116e+13       1.315978603438e+14       1.315978603438e+14       4.380228703713e+13      -8.719218359899e+14       2.021215151016e-04       5.876854038160e-02 
       2.289148517688e+06       1.441896374044e-10       2.024255215129e-01       1.131273629811e+07       1.415828477892e+04       6.184954136690e-03       3.241043077296e+10       1.168615171137e-01       7.555717495898e+13       3.073795792726e+10       6.539991048352e+01       1.563057860556e+11       1.267839825979e+06       0.000000000000e+00       1.563546751068e-01       1.505137177256e-02       1.812203535053e-06       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       5.223378384750e+13       1.279780025505e+14       1.279780025505e+14       4.259698626883e+13      -8.420393146536e+14       2.022043848689e-04       5.875939311068e-02 
       2.273235819253e+06       1.462148640400e-10       2.038419822347e-01       1.115606224603e+07       1.415828336246e+04       6.228248303278e-03       3.218513103698e+10       1.176791859251e-01       7.347807980716e+13       3.010139182995e+10       6.404551453182e+01       1.530687797310e+11       1.250481378774e+06       0.000000000000e+00       1.515654962167e-01       1.459034486748e-02       1.787524795845e-06       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       5.079647485841e+13       1.244577248372e+14       1.244577248372e+14       4.142485155519e+13      -8.131809560147e+14       2.022872757856e-04       5.875035777278e-02 
       2.257433735407e+06       1.482685326525e-10       2.052683509119e-01       1.100155841846e+07       1.415828193609e+04       6.271845521835e-03       3.196139743622e+10       1.185025733389e-01       7.145619476105e+13       2.947800865324e+10       6.271916734732e+01       1.498988099601e+11       1.233357436305e+06       0.000000000000e+00       1.469249538921e-01       1.414362635582e-02       1.763175571378e-06       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       4.939871605495e+13       1.210342876347e+14       1.210342876347e+14       4.028497027200e+13      -7.853116581965e+14       2.023701880083e-04       5.874143500371e-02 
       2.241741497227e+06       1.503510426028e-10       2.067046967950e-01       1.084919475107e+07       1.415828049975e+04       6.315747913625e-03       3.173921908395e+10       1.193317193138e-01       6.948994558069e+13       2.886753538651e+10       6.142028805640e+01       1.467944884548e+11       1.216464922844e+06       0.000000000000e+00       1.424283891936e-01       1.371076774811e-02       1.739151653108e-06       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       4.803941914195e+13       1.177050267465e+14       1.177050267465e+14       3.917645490755e+13      -7.583975224165e+14       2.024531216948e-04       5.873262544385e-02 
       2.226158341141e+06       1.524627988577e-10       2.081510896223e-01       1.069894159603e+07       1.415827905336e+04       6.359957614758e-03       3.151858516911e+10       1.201666640877e-01       6.757780134418e+13       2.826970467303e+10       6.014830781496e+01       1.437544556778e+11       1.199800800305e+06       0.000000000000e+00       1.380712900909e-01       1.329133469694e-02       1.715448880693e-06       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       4.671752577061e+13       1.144673512752e+14       1.144673512752e+14       3.809844237160e+13      -7.324058117500e+14       2.025360770041e-04       5.872392973823e-02 
       2.210683508881e+06       1.546042120686e-10       2.096075996196e-01       1.055076971625e+07       1.415827759685e+04       6.404476776296e-03       3.129948495579e+10       1.210074481787e-01       6.571827325570e+13       2.768425469289e+10       5.890266955935e+01       1.407773802468e+11       1.183362067871e+06       0.000000000000e+00       1.338492868247e-01       1.288490655054e-02       1.692063141601e-06       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       4.543200671455e+13       1.113187416052e+14       1.113187416052e+14       3.705009332341e+13      -7.073049113075e+14       2.026190540962e-04       5.871534853649e-02 
       2.195316247452e+06       1.567756986515e-10       2.110742974983e-01       1.040465027967e+07       1.415827613015e+04       6.449307564355e-03       3.108190778270e+10       1.218541123877e-01       6.390991348633e+13       2.711092904831e+10       5.768282776236e+01       1.378619583520e+11       1.167145761603e+06       0.000000000000e+00       1.297581474142e-01       1.249107592028e-02       1.668990370722e-06       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       4.418186106838e+13       1.082567474422e+14       1.082567474422e+14       3.603059151824e+13      -6.830642897776e+14       2.027020531325e-04       5.870688249296e-02 
       2.180055809091e+06       1.589776808674e-10       2.125512544662e-01       1.026055485367e+07       1.415827465319e+04       6.494452160214e-03       3.086584306267e+10       1.227066978003e-01       6.215131404680e+13       2.654947665134e+10       5.648824819435e+01       1.350069131845e+11       1.151148954071e+06       0.000000000000e+00       1.257937733066e-01       1.210944826189e-02       1.646226549969e-06       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       4.296611546846e+13       1.052789859052e+14       1.052789859052e+14       3.503914317176e+13      -6.596544622876e+14       2.027850742755e-04       5.869853226668e-02 
       2.164901451236e+06       1.612105869048e-10       2.140385422281e-01       1.011845539953e+07       1.415827316590e+04       6.539912760420e-03       3.065128028213e+10       1.235652457884e-01       6.044110569119e+13       2.599965161393e+10       5.531840768922e+01       1.322109943772e+11       1.135368753969e+06       0.000000000000e+00       1.219521951622e-01       1.173964146971e-02       1.623767707889e-06       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       4.178382333499e+13       1.023831396722e+14       1.023831396722e+14       3.407497634206e+13      -6.370469545365e+14       2.028681176888e-04       5.869029852143e-02 
       2.149852436485e+06       1.634748509625e-10       2.155362329886e-01       9.978324266957e+06       1.415827166821e+04       6.585691576894e-03       3.043820900059e+10       1.244297980126e-01       5.877795685086e+13       2.546121314023e+10       5.417279391538e+01       1.294729774578e+11       1.119802305745e+06       0.000000000000e+00       1.182295687734e-01       1.138128548381e-02       1.601609919262e-06       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       4.063406413503e+13       9.956695517654e+13       9.956695517654e+13       3.313734032863e+13      -6.152142681582e+14       2.029511835374e-04       5.868218192576e-02 
       2.134908032561e+06       1.657709133342e-10       2.170443994546e-01       9.840134188732e+06       1.415827016005e+04       6.631790837037e-03       3.022661885012e+10       1.253003964239e-01       5.716057259769e+13       2.493392542111e+10       5.305090515130e+01       1.267916633116e+11       1.104446789223e+06       0.000000000000e+00       1.146221711107e-01       1.103402190940e-02       1.579749304704e-06       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       3.951594266577e+13       9.682824085224e+13       9.682824085224e+13       3.222550508782e+13      -5.941298472720e+14       2.030342719874e-04       5.867418315301e-02 
       2.120067512280e+06       1.680992204938e-10       2.185631148441e-01       9.703858275377e+06       1.415826864133e+04       6.678212783843e-03       3.001649953489e+10       1.261770832660e-01       5.558769363584e+13       2.441755753093e+10       5.195225006580e+01       1.241658776573e+11       1.089299419235e+06       0.000000000000e+00       1.111263964943e-01       1.069750364828e-02       1.558182030273e-06       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       3.842858835752e+13       9.416486542860e+13       9.416486542860e+13       3.133876066445e+13      -5.737680461784e+14       2.031173832060e-04       5.866630288138e-02 
       2.105330153511e+06       1.704602251822e-10       2.200924528843e-01       9.569470009937e+06       1.415826711199e+04       6.724959676003e-03       2.980784083060e+10       1.270599010770e-01       5.405809532130e+13       2.391188332636e+10       5.087634750290e+01       1.215944705319e+11       1.074357445248e+06       0.000000000000e+00       1.077387528856e-01       1.037139454184e-02       1.536904307066e-06       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       3.737115459588e+13       9.157475627109e+13       9.157475627109e+13       3.047641663906e+13      -5.541040981634e+14       2.032005173620e-04       5.865854179391e-02 
       2.090695239142e+06       1.728543864953e-10       2.216324878136e-01       9.436943242815e+06       1.415826557196e+04       6.772033788020e-03       2.960063258407e+10       1.279488926918e-01       5.257058670832e+13       2.341668134740e+10       4.982272627106e+01       1.190763157878e+11       1.059618150998e+06       0.000000000000e+00       1.044558582962e-01       1.005536902535e-02       1.515912390820e-06       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       3.634281806260e+13       8.905589776811e+13       8.905589776811e+13       2.963780159031e+13      -5.351140853714e+14       2.032836746251e-04       5.865090057857e-02 
       2.076162057049e+06       1.752821699731e-10       2.231832943944e-01       9.306252186679e+06       1.415826402115e+04       6.819437410313e-03       2.939486471266e+10       1.288441012440e-01       5.112400962219e+13       2.293173472032e+10       4.879092493685e+01       1.166103105991e+11       1.045078854122e+06       0.000000000000e+00       1.012744373088e-01       9.749111793113e-03       1.495202581512e-06       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       3.534277809450e+13       8.660632976207e+13       8.660632976207e+13       2.882226257223e+13      -5.167749097108e+14       2.033668551664e-04       5.864337992825e-02 
       2.061729900056e+06       1.777440476901e-10       2.247449479037e-01       9.177371411449e+06       1.415826245950e+04       6.867172849336e-03       2.919052720384e+10       1.297455701678e-01       4.971723775748e+13       2.245683106274e+10       4.778049162285e+01       1.141953749786e+11       1.030736905797e+06       0.000000000000e+00       9.819131770927e-02       9.452317474170e-03       1.474771222962e-06       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       3.437025606011e+13       8.422414602369e+13       8.422414602369e+13       2.802916460587e+13      -4.990642647569e+14       2.034500591582e-04       5.863598054079e-02 
       2.047398065901e+06       1.802404983469e-10       2.263175241515e-01       9.050275839345e+06       1.415826088692e+04       6.915242427684e-03       2.898761011467e+10       1.306533432005e-01       4.834917580109e+13       2.199176239058e+10       4.679098380975e+01       1.118304513053e+11       1.016589690376e+06       0.000000000000e+00       9.520342722383e-02       9.164690318273e-03       1.454614702428e-06       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       3.342449475340e+13       8.190749276823e+13       8.190749276823e+13       2.725789018483e+13      -4.819606086177e+14       2.035332867741e-04       5.862870311907e-02 
